,TEAM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,HOME,GAME-ID
874,Miami Heat,36,79,45.6,7,25,28,25,30,83.3,8,34,42,19,9,6,19,28,104,-6,0,2
875,Atlanta Hawks,38,83,45.8,8,22,36.4,26,31,83.9,10,29,39,25,8,6,12,23,110,6,1,2
876,Philadelphia 76ers,44,91,48.4,14,33,42.4,13,18,72.2,9,38,47,30,9,8,20,23,115,-2,0,3
877,Chicago Bulls,44,92,47.8,13,28,46.4,16,19,84.2,5,34,39,27,9,7,15,16,117,2,1,3
878,Utah Jazz,42,91,46.2,8,27,29.6,7,8,87.5,5,27,32,17,12,1,6,22,99,-21,0,4
879,Houston Rockets,40,77,51.9,17,43,39.5,23,27,85.2,12,40,52,25,5,7,14,13,120,21,1,4
880,Portland Trail Blazers,46,84,54.8,10,24,41.7,5,5,100,7,33,40,26,6,8,17,19,107,-1,0,5
881,Minnesota Timberwolves,42,91,46.2,7,19,36.8,17,21,81,11,21,32,19,6,2,10,14,108,1,1,5
882,Denver Nuggets,37,86,43,12,37,32.4,8,12,66.7,8,37,45,21,8,3,11,18,94,-1,0,6
883,Oklahoma City Thunder,39,81,48.1,7,24,29.2,10,15,66.7,6,34,40,13,9,5,10,13,95,1,1,6
884,Phoenix Suns,35,79,44.3,10,25,40,17,22,77.3,7,42,49,17,9,6,18,25,97,6,0,7
885,Dallas Mavericks,32,88,36.4,11,37,29.7,16,17,94.1,8,34,42,21,10,5,15,18,91,-6,1,7
886,LA Clippers,37,84,44,9,29,31,8,16,50,8,34,42,21,12,4,17,23,91,-18,0,8
887,San Antonio Spurs,40,82,48.8,9,24,37.5,20,25,80,8,37,45,22,7,4,16,19,109,18,1,8
888,Golden State Warriors,43,107,40.2,11,34,32.4,19,21,90.5,15,46,61,25,6,10,14,26,116,2,0,9
889,Los Angeles Lakers,41,92,44.6,10,25,40,22,35,62.9,7,38,45,23,9,9,12,26,114,-2,1,9
890,Sacramento Kings,41,91,45.1,7,27,25.9,12,23,52.2,9,30,39,21,11,6,12,20,101,6,0,0
891,Philadelphia 76ers,34,81,42,10,35,28.6,17,24,70.8,13,40,53,21,7,6,19,19,95,-6,1,0
892,New Orleans Pelicans,34,80,42.5,5,20,25,33,40,82.5,11,31,42,20,7,1,16,16,106,-10,0,1
893,Washington Wizards,46,92,50,14,35,40,10,14,71.4,10,34,44,29,8,3,16,31,116,10,1,1
894,Cleveland Cavaliers,40,80,50,16,41,39,20,24,83.3,7,30,37,26,9,3,14,20,116,-3,0,2
895,Milwaukee Bucks,43,82,52.4,11,29,37.9,22,27,81.5,8,32,40,27,12,3,14,18,119,3,1,2
896,Toronto Raptors,49,91,53.8,16,33,48.5,15,18,83.3,10,33,43,35,6,7,14,27,129,18,0,0
897,Charlotte Hornets,39,85,45.9,7,23,30.4,26,35,74.3,8,31,39,21,10,6,12,18,111,-18,1,0
898,Indiana Pacers,40,82,48.8,7,21,33.3,18,19,94.7,8,29,37,19,5,5,9,18,105,10,0,1
899,Atlanta Hawks,35,81,43.2,8,29,27.6,17,20,85,11,32,43,27,5,6,13,17,95,-10,1,1
900,Miami Heat,33,75,44,10,28,35.7,14,25,56,6,40,46,23,6,3,12,16,90,1,0,2
901,Boston Celtics,30,80,37.5,13,32,40.6,16,21,76.2,5,39,44,18,5,5,10,22,89,-1,1,2
902,Sacramento Kings,40,82,48.8,7,19,36.8,17,20,85,13,35,48,14,4,4,12,19,104,5,0,3
903,Brooklyn Nets,32,82,39,15,42,35.7,20,23,87,14,24,38,15,5,7,10,19,99,-5,1,3
904,Orlando Magic,35,89,39.3,5,27,18.5,19,23,82.6,6,29,35,23,5,1,9,15,94,-18,0,4
905,Chicago Bulls,44,87,50.6,11,32,34.4,13,14,92.9,9,42,51,31,6,8,11,23,112,18,1,4
906,Los Angeles Lakers,40,85,47.1,15,35,42.9,27,43,62.8,10,37,47,27,8,5,10,25,122,6,0,5
907,Houston Rockets,37,90,41.1,17,42,40.5,25,32,78.1,12,35,47,19,7,5,14,30,116,-6,1,5
908,Utah Jazz,26,73,35.6,7,31,22.6,20,27,74.1,11,28,39,13,6,3,18,15,79,-28,0,6
909,Oklahoma City Thunder,40,77,51.9,8,23,34.8,19,22,86.4,8,34,42,23,15,5,13,26,107,28,1,6
910,Detroit Pistons,33,77,42.9,7,24,29.2,20,22,90.9,6,32,38,19,4,2,12,19,93,-17,0,7
911,Dallas Mavericks,40,75,53.3,14,30,46.7,16,20,80,4,33,37,22,6,7,12,17,110,17,1,7
912,Minnesota Timberwolves,43,87,49.4,8,24,33.3,18,19,94.7,8,29,37,28,12,2,8,20,112,8,0,8
913,Denver Nuggets,36,72,50,13,28,46.4,19,24,79.2,8,34,42,27,6,5,21,18,104,-8,1,8
914,San Antonio Spurs,41,79,51.9,6,17,35.3,5,6,83.3,9,44,53,17,7,9,23,16,93,2,0,9
915,Portland Trail Blazers,38,96,39.6,6,25,24,9,14,64.3,12,25,37,18,13,2,8,14,91,-2,1,9
916,Memphis Grizzlies,28,84,33.3,12,31,38.7,16,19,84.2,15,26,41,20,10,6,16,23,84,-13,0,10
917,Golden State Warriors,34,74,45.9,7,21,33.3,22,25,88,14,30,44,26,9,8,16,19,97,13,1,10
918,Phoenix Suns,35,97,36.1,8,35,22.9,17,19,89.5,14,36,50,22,3,3,10,25,95,-13,0,11
919,LA Clippers,41,87,47.1,10,30,33.3,16,24,66.7,9,41,50,22,1,4,9,19,108,13,1,11
920,Chicago Bulls,47,85,55.3,12,31,38.7,6,8,75,5,30,35,34,8,1,12,19,112,-3,0,0
921,Cleveland Cavaliers,42,82,51.2,12,29,41.4,19,22,86.4,7,28,35,25,10,3,12,14,115,3,1,0
922,Toronto Raptors,35,85,41.2,12,35,34.3,32,35,91.4,19,26,45,18,14,6,21,19,114,5,0,1
923,Philadelphia 76ers,45,86,52.3,9,29,31,10,14,71.4,13,27,40,27,14,6,23,27,109,-5,1,1
924,Boston Celtics,33,86,38.4,13,38,34.2,14,19,73.7,9,26,35,17,11,1,10,20,93,-9,0,2
925,New York Knicks,36,79,45.6,8,14,57.1,22,26,84.6,11,38,49,13,8,3,17,20,102,9,1,2
926,Memphis Grizzlies,39,90,43.3,5,26,19.2,12,16,75,15,35,50,15,5,7,9,22,95,-2,0,3
927,Phoenix Suns,33,81,40.7,10,26,38.5,21,27,77.8,12,32,44,21,4,1,10,17,97,2,1,3
928,San Antonio Spurs,34,78,43.6,10,21,47.6,11,16,68.8,5,33,38,14,7,3,14,21,89,-11,0,4
929,Utah Jazz,34,74,45.9,12,26,46.2,20,24,83.3,5,36,41,18,7,4,12,18,100,11,1,4
930,New York Knicks,44,97,45.4,8,24,33.3,5,6,83.3,16,35,51,25,6,9,14,20,101,-3,0,0
931,Detroit Pistons,38,88,43.2,10,25,40,18,25,72,15,29,44,19,8,5,11,11,104,3,1,0
932,New Orleans Pelicans,43,86,50,10,30,33.3,15,24,62.5,11,37,48,23,10,2,15,25,111,14,0,1
933,Orlando Magic,36,85,42.4,4,20,20,21,29,72.4,10,30,40,16,7,2,14,19,97,-14,1,1
934,Washington Wizards,34,93,36.6,5,20,25,11,15,73.3,7,28,35,22,7,1,7,18,84,-35,0,2
935,Brooklyn Nets,44,88,50,14,41,34.1,17,21,81,13,47,60,29,4,4,14,17,119,35,1,2
936,Dallas Mavericks,38,75,50.7,17,35,48.6,8,11,72.7,3,19,22,28,5,2,8,12,101,-12,0,3
937,Miami Heat,46,72,63.9,16,25,64,5,6,83.3,2,33,35,25,3,3,11,15,113,12,1,3
938,LA Clippers,43,91,47.3,18,42,42.9,24,31,77.4,9,29,38,24,8,5,8,25,128,10,0,4
939,Houston Rockets,36,78,46.2,17,40,42.5,29,35,82.9,9,34,43,16,4,4,17,26,118,-10,1,4
940,Charlotte Hornets,39,88,44.3,12,26,46.2,14,17,82.4,9,34,43,21,4,7,9,18,104,-5,0,5
941,Milwaukee Bucks,41,87,47.1,8,29,27.6,19,23,82.6,6,37,43,27,7,5,7,16,109,5,1,5
942,Atlanta Hawks,44,85,51.8,15,32,46.9,14,17,82.4,7,20,27,28,12,3,15,24,117,-3,0,6
943,Oklahoma City Thunder,44,82,53.7,13,25,52,19,31,61.3,15,25,40,24,11,5,19,18,120,3,1,6
944,Denver Nuggets,42,85,49.4,7,25,28,11,15,73.3,16,33,49,19,4,10,14,13,102,17,0,7
945,Portland Trail Blazers,35,83,42.2,6,22,27.3,9,16,56.3,10,24,34,15,6,4,9,19,85,-17,1,7
946,Los Angeles Lakers,40,94,42.6,11,29,37.9,15,22,68.2,15,31,46,22,11,5,15,23,106,-7,0,8
947,Golden State Warriors,42,85,49.4,7,24,29.2,22,27,81.5,10,32,42,24,9,13,15,17,113,7,1,8
948,Philadelphia 76ers,33,80,41.2,7,27,25.9,13,20,65,7,34,41,19,10,7,22,23,86,-16,0,0
949,Toronto Raptors,35,85,41.2,9,27,33.3,23,26,88.5,7,36,43,18,15,6,17,20,102,16,1,0
950,Milwaukee Bucks,42,87,48.3,8,26,30.8,14,17,82.4,7,28,35,25,4,2,9,32,106,-5,0,1
951,Charlotte Hornets,36,74,48.6,9,21,42.9,30,40,75,9,34,43,22,2,7,16,20,111,5,1,1
952,Brooklyn Nets,42,98,42.9,16,36,44.4,19,25,76,18,33,51,24,2,2,10,20,119,-4,0,2
953,Indiana Pacers,47,90,52.2,10,23,43.5,19,24,79.2,7,34,41,31,8,9,8,25,123,4,1,2
954,Orlando Magic,42,87,48.3,8,26,30.8,11,17,64.7,4,24,28,17,7,3,12,22,103,-27,0,3
955,Washington Wizards,47,86,54.7,16,30,53.3,20,23,87,12,37,49,29,5,2,16,18,130,27,1,3
956,Dallas Mavericks,43,85,50.6,9,33,27.3,12,15,80,7,23,30,31,8,3,10,17,107,-5,0,4
957,Atlanta Hawks,42,75,56,10,24,41.7,18,22,81.8,6,32,38,29,5,2,15,19,112,5,1,4
958,Chicago Bulls,34,86,39.5,7,19,36.8,17,25,68,12,39,51,24,4,2,15,16,92,-25,0,5
959,Boston Celtics,44,92,47.8,12,32,37.5,17,21,81,8,38,46,29,9,5,5,18,117,25,1,5
960,New Orleans Pelicans,39,73,53.4,15,25,60,16,19,84.2,6,31,37,27,5,10,14,20,109,15,0,6
961,Miami Heat,36,85,42.4,10,32,31.3,12,15,80,13,25,38,18,4,3,13,19,94,-15,1,6
962,LA Clippers,39,79,49.4,13,34,38.2,21,28,75,5,31,36,14,4,7,10,22,112,-3,0,7
963,Memphis Grizzlies,40,90,44.4,13,31,41.9,22,25,88,15,32,47,28,5,5,9,26,115,3,1,7
964,Oklahoma City Thunder,39,88,44.3,12,29,41.4,13,16,81.3,15,30,45,18,9,5,7,16,103,14,0,8
965,Utah Jazz,33,72,45.8,6,26,23.1,17,20,85,6,31,37,16,3,2,12,13,89,-14,1,8
966,Denver Nuggets,38,82,46.3,7,28,25,13,15,86.7,10,35,45,25,10,4,18,14,96,15,0,9
967,Golden State Warriors,32,84,38.1,3,27,11.1,14,17,82.4,11,27,38,25,14,8,16,14,81,-15,1,9
968,Minnesota Timberwolves,42,84,50,6,16,37.5,25,29,86.2,13,34,47,18,6,6,14,21,115,9,0,10
969,Phoenix Suns,40,86,46.5,11,32,34.4,15,24,62.5,9,27,36,24,5,4,13,22,106,-9,1,10
970,Portland Trail Blazers,39,95,41.1,10,25,40,7,14,50,9,38,47,19,7,8,11,15,95,3,0,11
971,Los Angeles Lakers,36,85,42.4,8,25,32,12,20,60,11,44,55,23,8,3,17,22,92,-3,1,11
972,San Antonio Spurs,44,88,50,11,23,47.8,9,11,81.8,7,37,44,29,3,1,8,11,108,9,0,12
973,Sacramento Kings,40,86,46.5,12,22,54.5,7,11,63.6,9,33,42,21,2,2,10,17,99,-9,1,12
974,Philadelphia 76ers,35,82,42.7,10,28,35.7,25,30,83.3,12,36,48,21,7,7,15,22,105,7,0,0
975,New York Knicks,38,94,40.4,4,15,26.7,18,28,64.3,18,27,45,18,7,5,10,21,98,-7,1,0
976,Cleveland Cavaliers,28,88,31.8,15,36,41.7,21,25,84,19,31,50,12,8,0,14,19,92,-7,0,1
977,Golden State Warriors,38,82,46.3,10,37,27,13,17,76.5,10,37,47,28,7,7,15,18,99,7,1,1
978,Washington Wizards,43,93,46.2,6,26,23.1,19,28,67.9,14,33,47,26,6,4,8,17,111,8,0,2
979,Boston Celtics,39,81,48.1,14,29,48.3,11,17,64.7,8,37,45,20,2,4,16,23,103,-8,1,2
980,Houston Rockets,35,81,43.2,12,37,32.4,25,31,80.6,12,26,38,23,11,4,13,20,107,-5,0,3
981,Oklahoma City Thunder,43,79,54.4,8,18,44.4,18,23,78.3,9,31,40,21,9,10,14,20,112,5,1,3
982,Minnesota Timberwolves,49,84,58.3,11,32,34.4,12,14,85.7,7,35,42,30,9,4,15,13,121,17,0,4
983,Los Angeles Lakers,40,92,43.5,10,30,33.3,14,20,70,13,24,37,21,10,1,12,16,104,-17,1,4
984,Indiana Pacers,34,77,44.2,6,21,28.6,9,13,69.2,5,21,26,18,6,3,12,19,83,-24,0,0
985,Detroit Pistons,41,82,50,12,34,35.3,13,16,81.3,10,36,46,26,5,1,10,17,107,24,1,0
986,Toronto Raptors,30,89,33.7,9,31,29,24,32,75,16,37,53,16,10,7,10,24,93,-5,0,1
987,Dallas Mavericks,40,94,42.6,6,24,25,12,16,75,16,40,56,20,5,11,13,24,98,5,1,1
988,Orlando Magic,33,81,40.7,5,20,25,18,22,81.8,10,32,42,14,8,5,17,20,89,-18,0,2
989,Miami Heat,41,91,45.1,11,33,33.3,14,17,82.4,16,37,53,22,11,5,15,20,107,18,1,2
990,Chicago Bulls,45,103,43.7,10,28,35.7,15,25,60,15,32,47,26,11,3,6,19,115,9,0,3
991,Milwaukee Bucks,39,83,47,10,31,32.3,18,24,75,4,37,41,23,2,8,17,21,106,-9,1,3
992,Brooklyn Nets,39,93,41.9,12,32,37.5,7,9,77.8,12,33,45,23,5,0,13,18,97,-12,0,4
993,San Antonio Spurs,41,80,51.2,7,16,43.8,20,24,83.3,5,38,43,18,7,5,12,14,109,12,1,4
994,Utah Jazz,27,84,32.1,10,35,28.6,19,23,82.6,12,30,42,19,7,0,7,22,83,-24,0,5
995,Denver Nuggets,39,81,48.1,11,30,36.7,18,22,81.8,10,43,53,23,3,1,9,21,107,24,1,5
996,Memphis Grizzlies,35,87,40.2,3,20,15,24,29,82.8,10,28,38,12,10,11,10,28,97,-2,0,6
997,Phoenix Suns,32,72,44.4,8,22,36.4,27,35,77.1,6,35,41,24,5,5,19,29,99,2,1,6
998,Sacramento Kings,40,96,41.7,7,22,31.8,8,12,66.7,10,27,37,25,11,7,9,19,95,-27,0,7
999,LA Clippers,44,81,54.3,13,31,41.9,21,27,77.8,9,40,49,31,7,8,13,13,122,27,1,7
1000,Boston Celtics,37,78,47.4,15,34,44.1,13,13,100,6,37,43,20,4,7,15,20,102,11,0,0
1001,Charlotte Hornets,32,87,36.8,7,23,30.4,20,29,69,19,33,52,15,7,3,11,11,91,-11,1,0
1002,Dallas Mavericks,40,78,51.3,8,29,27.6,10,15,66.7,4,31,35,26,7,3,9,12,98,4,0,1
1003,Indiana Pacers,38,79,48.1,10,25,40,8,10,80,7,32,39,27,8,4,15,17,94,-4,1,1
1004,Washington Wizards,35,81,43.2,9,24,37.5,20,26,76.9,9,31,40,24,6,5,13,24,99,-14,0,2
1005,Atlanta Hawks,41,94,43.6,11,37,29.7,20,29,69,16,37,53,28,7,7,11,21,113,14,1,2
1006,New York Knicks,37,91,40.7,4,23,17.4,9,13,69.2,7,44,51,21,6,5,12,17,87,-5,0,3
1007,Chicago Bulls,35,86,40.7,10,28,35.7,12,16,75,4,46,50,23,9,3,15,15,92,5,1,3
1008,Denver Nuggets,42,91,46.2,15,39,38.5,26,31,83.9,11,37,48,26,3,2,9,24,125,-3,0,4
1009,Minnesota Timberwolves,47,90,52.2,12,29,41.4,22,30,73.3,7,35,42,27,4,7,6,26,128,3,1,4
1010,Brooklyn Nets,41,90,45.6,19,38,50,12,14,85.7,10,33,43,26,8,3,15,18,113,-15,0,5
1011,New Orleans Pelicans,48,90,53.3,17,33,51.5,15,19,78.9,6,37,43,40,8,9,10,15,128,15,1,5
1012,Toronto Raptors,36,85,42.4,11,38,28.9,24,26,92.3,7,27,34,24,9,4,11,29,107,-17,0,6
1013,Oklahoma City Thunder,46,87,52.9,9,25,36,23,33,69.7,15,37,52,25,9,7,12,26,124,17,1,6
1014,Cleveland Cavaliers,32,74,43.2,12,31,38.7,19,25,76,7,30,37,19,9,4,11,15,95,-14,0,7
1015,Sacramento Kings,41,79,51.9,12,30,40,15,18,83.3,7,33,40,25,8,6,11,19,109,14,1,7
1016,Utah Jazz,37,92,40.2,6,23,26.1,21,27,77.8,10,33,43,21,10,2,13,22,101,-25,0,8
1017,Golden State Warriors,51,86,59.3,11,23,47.8,13,17,76.5,4,46,50,37,8,7,16,18,126,25,1,8
1018,Memphis Grizzlies,35,71,49.3,5,21,23.8,34,39,87.2,5,32,37,20,3,9,10,20,109,10,0,9
1019,Los Angeles Lakers,35,93,37.6,8,28,28.6,21,33,63.6,22,27,49,14,5,4,11,26,99,-10,1,9
1020,Detroit Pistons,35,87,40.2,9,23,39.1,10,14,71.4,9,32,41,20,5,4,15,17,89,-13,0,0
1021,Orlando Magic,37,82,45.1,11,26,42.3,17,17,100,9,39,48,22,10,3,18,17,102,13,1,0
1022,Houston Rockets,30,80,37.5,14,43,32.6,24,31,77.4,7,36,43,16,9,3,16,23,98,-1,0,1
1023,Boston Celtics,37,82,45.1,8,29,27.6,17,24,70.8,10,34,44,18,9,8,16,22,99,1,1,1
1024,Minnesota Timberwolves,34,71,47.9,9,28,32.1,19,26,73.1,6,27,33,20,9,3,16,14,96,-6,0,2
1025,Milwaukee Bucks,41,75,54.7,5,15,33.3,15,16,93.8,7,29,36,23,10,0,16,18,102,6,1,2
1026,New York Knicks,41,90,45.6,5,14,35.7,20,22,90.9,12,32,44,31,6,8,9,26,107,-12,0,3
1027,San Antonio Spurs,41,80,51.2,9,20,45,28,39,71.8,10,33,43,28,2,4,9,18,119,12,1,3
1028,Philadelphia 76ers,42,87,48.3,16,32,50,10,14,71.4,5,32,37,28,8,2,13,26,110,-4,0,4
1029,Portland Trail Blazers,35,75,46.7,8,24,33.3,36,47,76.6,8,39,47,15,7,3,15,18,114,4,1,4
1030,Houston Rockets,38,89,42.7,14,48,29.2,13,16,81.3,8,27,35,15,11,2,14,13,103,-18,0,0
1031,Washington Wizards,47,88,53.4,18,36,50,9,12,75,10,35,45,23,12,5,16,15,121,18,1,0
1032,Atlanta Hawks,38,88,43.2,9,24,37.5,13,20,65,14,34,48,21,6,7,18,15,98,-13,0,1
1033,Toronto Raptors,46,105,43.8,13,37,35.1,6,8,75,19,32,51,22,9,15,11,22,111,13,1,1
1034,Brooklyn Nets,39,79,49.4,11,26,42.3,22,25,88,8,46,54,25,8,4,18,23,111,24,0,2
1035,Miami Heat,30,89,33.7,3,26,11.5,24,31,77.4,12,31,43,12,9,3,11,18,87,-24,1,2
1036,Indiana Pacers,43,93,46.2,7,22,31.8,14,20,70,11,32,43,22,10,6,10,15,107,-12,0,3
1037,Chicago Bulls,43,85,50.6,18,39,46.2,15,15,100,7,33,40,31,6,4,15,20,119,12,1,3
1038,Dallas Mavericks,46,83,55.4,22,39,56.4,14,18,77.8,5,38,43,27,5,4,15,23,128,8,0,4
1039,New Orleans Pelicans,42,85,49.4,8,31,25.8,28,32,87.5,4,27,31,28,8,6,8,19,120,-8,1,4
1040,Milwaukee Bucks,40,85,47.1,9,29,31,8,17,47.1,12,31,43,26,9,7,9,23,97,2,0,5
1041,Oklahoma City Thunder,38,83,45.8,7,25,28,12,20,60,10,35,45,16,5,5,12,19,95,-2,1,5
1042,Phoenix Suns,41,85,48.2,13,30,43.3,16,24,66.7,16,31,47,26,5,5,10,19,111,10,0,6
1043,Sacramento Kings,37,80,46.3,8,23,34.8,19,23,82.6,8,29,37,23,6,2,9,23,101,-10,1,6
1044,Charlotte Hornets,41,89,46.1,6,20,30,23,34,67.6,13,34,47,27,12,6,10,10,111,11,0,7
1045,Golden State Warriors,40,87,46,8,22,36.4,12,13,92.3,8,35,43,32,6,5,17,25,100,-11,1,7
1046,LA Clippers,42,86,48.8,9,32,28.1,28,34,82.4,15,34,49,23,7,6,13,21,121,15,0,8
1047,Los Angeles Lakers,46,94,48.9,3,19,15.8,11,16,68.8,11,24,35,25,7,3,12,22,106,-15,1,8
1048,San Antonio Spurs,31,84,36.9,5,26,19.2,12,13,92.3,10,36,46,18,8,5,14,13,79,-14,0,0
1049,Detroit Pistons,36,81,44.4,8,24,33.3,13,16,81.3,6,39,45,22,10,1,11,11,93,14,1,0
1050,Miami Heat,45,88,51.1,12,24,50,15,18,83.3,11,29,40,24,6,2,8,17,117,6,0,1
1051,Orlando Magic,44,81,54.3,12,27,44.4,11,15,73.3,9,28,37,31,2,9,12,20,111,-6,1,1
1052,New York Knicks,41,94,43.6,5,19,26.3,18,21,85.7,9,42,51,24,6,7,6,24,105,2,0,2
1053,New Orleans Pelicans,38,84,45.2,6,26,23.1,21,27,77.8,4,44,48,24,3,5,10,19,103,-2,1,2
1054,Portland Trail Blazers,36,85,42.4,7,25,28,10,13,76.9,15,31,46,19,9,8,20,18,89,-15,0,3
1055,Atlanta Hawks,40,89,44.9,14,30,46.7,10,15,66.7,13,32,45,29,12,3,13,16,104,15,1,3
1056,Cleveland Cavaliers,34,81,42,12,40,30,21,26,80.8,9,37,46,20,6,5,15,19,101,-3,0,4
1057,Utah Jazz,38,82,46.3,10,31,32.3,18,21,85.7,5,38,43,24,12,4,11,24,104,3,1,4
1058,Memphis Grizzlies,49,94,52.1,15,21,71.4,15,22,68.2,13,25,38,29,6,0,7,22,128,-13,0,5
1059,Golden State Warriors,50,85,58.8,18,33,54.5,23,25,92,7,31,38,37,3,6,10,17,141,13,1,5
1060,Philadelphia 76ers,45,93,48.4,8,24,33.3,9,10,90,7,34,41,34,6,3,13,25,107,5,0,6
1061,Denver Nuggets,35,87,40.2,7,32,21.9,25,34,73.5,10,38,48,18,10,9,13,12,102,-5,1,6
1062,Chicago Bulls,42,92,45.7,8,35,22.9,18,22,81.8,10,36,46,24,6,1,12,22,110,-4,0,0
1063,Washington Wizards,43,93,46.2,16,36,44.4,12,17,70.6,12,35,47,27,6,8,10,24,114,4,1,0
1064,Minnesota Timberwolves,41,86,47.7,4,19,21.1,21,25,84,13,31,44,20,11,8,7,20,107,17,0,1
1065,Indiana Pacers,33,85,38.8,10,25,40,14,18,77.8,13,30,43,20,3,5,16,18,90,-17,1,1
1066,Brooklyn Nets,39,95,41.1,11,36,30.6,16,19,84.2,11,34,45,25,5,4,9,19,105,-3,0,2
1067,Boston Celtics,39,79,49.4,14,33,42.4,16,25,64,8,42,50,21,7,8,17,22,108,3,1,2
1068,Los Angeles Lakers,53,105,50.5,10,25,40,26,37,70.3,15,39,54,31,6,4,14,32,142,-6,0,3
1069,Houston Rockets,49,106,46.2,18,52,34.6,32,39,82.1,15,28,43,29,7,9,11,33,148,6,1,3
1070,Dallas Mavericks,46,89,51.7,15,34,44.1,9,14,64.3,8,28,36,26,5,5,7,18,116,3,0,4
1071,Oklahoma City Thunder,43,89,48.3,10,32,31.3,17,23,73.9,11,34,45,18,4,4,11,20,113,-3,1,4
1072,Charlotte Hornets,36,93,38.7,11,33,33.3,15,19,78.9,15,32,47,23,10,3,17,21,98,-8,0,5
1073,LA Clippers,36,76,47.4,10,28,35.7,24,27,88.9,6,36,42,24,9,5,16,21,106,8,1,5
1074,Memphis Grizzlies,41,76,53.9,14,30,46.7,18,24,75,6,38,44,22,11,8,16,21,114,18,0,6
1075,Sacramento Kings,37,86,43,9,24,37.5,13,25,52,12,30,42,20,6,2,16,21,96,-18,1,6
1076,Philadelphia 76ers,43,77,55.8,10,24,41.7,27,34,79.4,11,33,44,24,11,7,21,32,123,13,0,7
1077,Phoenix Suns,37,88,42,10,27,37,26,34,76.5,12,23,35,18,9,4,16,29,110,-13,1,7
1078,Orlando Magic,35,96,36.5,6,31,19.4,19,25,76,19,33,52,16,5,5,12,18,95,-3,0,0
1079,Brooklyn Nets,36,82,43.9,9,25,36,17,23,73.9,10,42,52,17,7,10,13,22,98,3,1,0
1080,Milwaukee Bucks,44,93,47.3,13,27,48.1,26,28,92.9,10,33,43,27,9,3,14,23,127,-4,0,1
1081,Toronto Raptors,45,91,49.5,14,33,42.4,27,33,81.8,6,34,40,25,8,8,12,20,131,4,1,1
1082,Portland Trail Blazers,47,108,43.5,14,33,42.4,16,18,88.9,12,38,50,25,7,5,8,16,124,4,0,2
1083,Chicago Bulls,45,104,43.3,11,27,40.7,19,23,82.6,15,43,58,28,5,7,12,21,120,-4,1,2
1084,Los Angeles Lakers,34,76,44.7,8,26,30.8,20,29,69,9,28,37,18,12,4,24,25,96,-18,0,3
1085,Minnesota Timberwolves,40,81,49.4,7,20,35,27,30,90,7,34,41,26,14,5,17,24,114,18,1,3
1086,Portland Trail Blazers,42,90,46.7,13,32,40.6,13,19,68.4,13,30,43,25,5,5,15,29,110,-17,0,0
1087,Cleveland Cavaliers,43,83,51.8,13,32,40.6,28,37,75.7,8,32,40,28,11,4,10,17,127,17,1,0
1088,San Antonio Spurs,31,82,37.8,10,27,37,28,34,82.4,14,36,50,18,11,5,8,17,100,9,0,1
1089,New York Knicks,35,87,40.2,7,22,31.8,14,18,77.8,12,38,50,21,5,7,14,23,91,-9,1,1
1090,Atlanta Hawks,36,87,41.4,10,31,32.3,21,25,84,17,23,40,18,11,3,16,22,103,-1,0,2
1091,Phoenix Suns,39,77,50.6,7,22,31.8,19,26,73.1,11,36,47,24,7,4,21,22,104,1,1,2
1092,Charlotte Hornets,51,89,57.3,15,32,46.9,14,18,77.8,5,25,30,25,7,3,3,14,131,20,0,3
1093,Sacramento Kings,45,87,51.7,7,17,41.2,14,18,77.8,16,31,47,22,1,2,15,19,111,-20,1,3
1094,Memphis Grizzlies,38,79,48.1,8,26,30.8,21,33,63.6,10,28,38,18,10,2,14,29,105,-8,0,4
1095,LA Clippers,39,71,54.9,9,23,39.1,26,31,83.9,4,30,34,23,5,3,19,24,113,8,1,4
1096,Houston Rockets,42,89,47.2,15,34,44.1,17,21,81,9,42,51,25,6,3,15,19,116,18,0,0
1097,Orlando Magic,35,91,38.5,6,31,19.4,22,25,88,9,39,48,16,7,3,12,19,98,-18,1,0
1098,San Antonio Spurs,39,87,44.8,8,25,32,20,23,87,12,31,43,15,4,4,15,25,106,-6,0,1
1099,Philadelphia 76ers,36,80,45,7,22,31.8,33,43,76.7,13,32,45,23,10,5,13,21,112,6,1,1
1100,New York Knicks,41,86,47.7,7,19,36.8,14,18,77.8,8,28,36,19,7,5,14,20,103,-18,0,2
1101,Washington Wizards,48,81,59.3,9,23,39.1,16,26,61.5,6,36,42,27,9,5,12,21,121,18,1,2
1102,Minnesota Timberwolves,36,80,45,1,11,9.1,24,30,80,7,25,32,10,9,4,8,12,97,-1,0,3
1103,Brooklyn Nets,37,72,51.4,14,30,46.7,10,11,90.9,4,34,38,22,3,3,19,23,98,1,1,3
1104,Detroit Pistons,41,86,47.7,9,24,37.5,13,16,81.3,5,30,35,21,4,2,9,14,104,-7,0,4
1105,Miami Heat,43,84,51.2,17,34,50,8,11,72.7,7,34,41,29,6,3,12,16,111,7,1,4
1106,Cleveland Cavaliers,31,89,34.8,8,32,25,18,18,100,9,39,48,16,6,7,14,17,88,-14,0,5
1107,Boston Celtics,41,92,44.6,12,36,33.3,8,11,72.7,9,43,52,27,9,2,15,20,102,14,1,5
