,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
1073,Danilo Gallinari,Denver Nuggets,24:46,1,10,10.0,0,4,0.0,6,6,100,2,5,7,0,0,0,1,2,8,2,311,2012-01-31
1074,Rudy Gay,Memphis Grizzlies,44:03,7,20,35.0,2,3,66.7,4,4,100,3,10,13,5,2,2,5,4,20,15,311,2012-01-31
1075,Mike Conley,Memphis Grizzlies,44:52,3,11,27.3,1,3,33.3,4,4,100,1,1,2,6,4,0,2,4,11,11,311,2012-01-31
1076,Kemba Walker,Charlotte Bobcats,34:13,4,11,36.4,1,2,50.0,3,4,75.0,0,6,6,6,1,0,1,0,12,-17,312,2012-01-31
1077,Stephen Curry,Golden State Warriors,26:00,1,7,14.3,0,3,0.0,1,2,50.0,0,3,3,8,1,1,0,1,3,3,313,2012-01-31
1078,Klay Thompson,Golden State Warriors,19:45,2,10,20.0,0,3,0.0,0,0,0.0,0,1,1,2,1,0,0,0,4,-1,313,2012-01-31
1079,Derrick Rose,Chicago Bulls,31:04,8,17,47.1,1,2,50.0,1,3,33.3,1,0,1,6,1,0,4,0,18,-17,314,2012-02-01
1080,Taj Gibson,Chicago Bulls,20:50,4,6,66.7,0,0,0.0,1,1,100,1,4,5,3,1,2,2,4,9,-5,314,2012-02-01
1081,Jimmy Butler,Chicago Bulls,19:21,1,3,33.3,1,2,50.0,2,4,50.0,2,2,4,2,0,0,1,1,5,2,314,2012-02-01
1082,Andre Iguodala,Philadelphia 76ers,39:36,8,13,61.5,2,3,66.7,1,2,50.0,1,8,9,4,2,1,3,3,19,13,314,2012-02-01
1083,Jrue Holiday,Philadelphia 76ers,34:35,8,15,53.3,1,1,100,0,0,0.0,0,4,4,5,0,0,1,3,17,7,314,2012-02-01
1084,Lou Williams,Philadelphia 76ers,28:51,4,12,33.3,0,4,0.0,6,8,75.0,0,1,1,6,2,0,4,1,14,11,314,2012-02-01
1085,Thaddeus Young,Philadelphia 76ers,27:18,7,12,58.3,0,0,0.0,5,6,83.3,5,3,8,1,1,1,0,0,19,1,314,2012-02-01
1086,JaVale McGee,Washington Wizards,24:22,3,7,42.9,0,0,0.0,0,0,0.0,3,3,6,2,0,0,1,5,6,-22,315,2012-02-01
1087,John Wall,Washington Wizards,31:41,1,12,8.3,0,1,0.0,0,0,0.0,1,6,7,10,2,1,3,4,2,-5,315,2012-02-01
1088,Dwight Howard,Orlando Magic,41:40,6,10,60.0,0,0,0.0,11,16,68.8,3,15,18,3,4,0,3,2,23,16,315,2012-02-01
1089,James Johnson,Toronto Raptors,22:45,3,11,27.3,1,2,50.0,0,1,0.0,1,3,4,0,0,1,1,6,7,-14,316,2012-02-01
1090,Ed Davis,Toronto Raptors,38:28,4,6,66.7,0,0,0.0,2,4,50.0,4,8,12,0,0,2,3,4,10,-32,316,2012-02-01
1091,DeMar DeRozan,Toronto Raptors,25:39,3,12,25.0,0,0,0.0,2,5,40.0,0,0,0,0,0,0,3,2,8,-29,316,2012-02-01
1092,Avery Bradley,Boston Celtics,26:28,5,6,83.3,0,0,0.0,1,1,100,0,1,1,2,0,0,1,2,11,27,316,2012-02-01
1093,E'Twaun Moore,Boston Celtics,21:32,3,8,37.5,1,3,33.3,1,1,100,1,1,2,3,0,0,1,1,8,9,316,2012-02-01
1094,LeBron James,Miami Heat,40:17,14,24,58.3,4,7,57.1,8,10,80.0,0,8,8,5,2,0,7,1,40,-6,318,2012-02-01
1095,Udonis Haslem,Miami Heat,17:42,0,3,0.0,0,0,0.0,2,2,100,1,5,6,1,0,0,0,2,2,3,318,2012-02-01
1096,Markieff Morris,Phoenix Suns,10:18,2,7,28.6,1,2,50.0,0,0,0.0,1,0,1,1,0,1,0,2,5,-5,319,2012-02-01
1097,Robin Lopez,Phoenix Suns,3:38,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,-1,319,2012-02-01
1098,Trevor Ariza,New Orleans Hornets,33:12,5,13,38.5,0,4,0.0,5,5,100,3,2,5,4,1,0,3,1,15,-15,319,2012-02-01
1099,Kevin Durant,Oklahoma City Thunder,42:19,7,19,36.8,1,5,20.0,8,12,66.7,0,13,13,3,2,2,3,1,23,3,320,2012-02-01
1100,Serge Ibaka,Oklahoma City Thunder,39:59,2,8,25.0,0,0,0.0,0,0,0.0,6,5,11,1,1,10,1,4,4,12,320,2012-02-01
1101,Russell Westbrook,Oklahoma City Thunder,36:47,11,24,45.8,2,4,50.0,9,10,90.0,1,5,6,4,2,1,6,4,33,5,320,2012-02-01
1102,James Harden,Oklahoma City Thunder,35:39,3,11,27.3,0,5,0.0,4,7,57.1,1,6,7,9,0,0,1,2,10,4,320,2012-02-01
1103,Reggie Jackson,Oklahoma City Thunder,11:13,3,6,50.0,1,2,50.0,0,0,0.0,0,2,2,0,0,0,1,1,7,4,320,2012-02-01
1104,Paul George,Indiana Pacers,19:22,4,6,66.7,1,3,33.3,1,2,50.0,0,4,4,1,1,2,1,4,10,14,321,2012-02-01
1105,Kevin Love,Minnesota Timberwolves,37:31,6,16,37.5,0,3,0.0,9,11,81.8,5,12,17,2,0,1,2,4,21,1,321,2012-02-01
1106,Ricky Rubio,Minnesota Timberwolves,36:57,3,7,42.9,0,1,0.0,4,5,80.0,0,4,4,6,0,0,1,3,10,-5,321,2012-02-01
1107,Wayne Ellington,Minnesota Timberwolves,6:19,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,7,321,2012-02-01
1108,Kyle Lowry,Houston Rockets,34:31,5,12,41.7,1,6,16.7,4,6,66.7,0,2,2,7,2,1,3,4,15,-7,322,2012-02-01
1109,Goran Dragic,Houston Rockets,16:21,2,4,50.0,0,0,0.0,1,2,50.0,0,3,3,3,1,0,1,0,5,-5,322,2012-02-01
1110,Kawhi Leonard,San Antonio Spurs,8:25,1,5,20.0,0,1,0.0,1,2,50.0,1,0,1,1,1,0,1,1,3,-15,322,2012-02-01
1111,Danny Green,San Antonio Spurs,29:36,3,8,37.5,1,4,25.0,0,0,0.0,1,3,4,4,0,1,2,3,7,14,322,2012-02-01
1112,Kemba Walker,Charlotte Bobcats,29:01,1,11,9.1,0,2,0.0,2,2,100,1,1,2,3,1,0,0,3,4,-36,323,2012-02-01
1113,LaMarcus Aldridge,Portland Trail Blazers,26:16,8,16,50.0,0,0,0.0,6,6,100,1,2,3,2,0,1,2,3,22,31,323,2012-02-01
1114,Blake Griffin,Los Angeles Clippers,36:43,14,22,63.6,0,0,0.0,3,5,60.0,3,11,14,2,1,3,1,5,31,9,324,2012-02-01
1115,DeAndre Jordan,Los Angeles Clippers,31:23,3,4,75.0,0,0,0.0,2,2,100,3,8,11,0,0,0,1,4,8,12,324,2012-02-01
1116,Chris Paul,Los Angeles Clippers,35:45,15,24,62.5,3,7,42.9,1,2,50.0,2,3,5,11,3,0,4,1,34,12,324,2012-02-01
1117,Paul Millsap,Utah Jazz,29:41,5,12,41.7,1,1,100,3,4,75.0,4,3,7,0,1,0,1,5,14,-8,324,2012-02-01
1118,Gordon Hayward,Utah Jazz,32:51,5,11,45.5,0,1,0.0,2,2,100,0,3,3,3,1,1,0,2,12,0,324,2012-02-01
1119,Derrick Favors,Utah Jazz,18:19,4,7,57.1,0,0,0.0,6,6,100,1,2,3,0,1,2,2,0,14,6,324,2012-02-01
1120,Alec Burks,Utah Jazz,6:02,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,7,324,2012-02-01
1121,Rudy Gay,Memphis Grizzlies,34:25,9,18,50.0,0,2,0.0,3,5,60.0,1,5,6,3,3,0,1,1,21,21,325,2012-02-02
1122,Mike Conley,Memphis Grizzlies,40:02,7,13,53.8,0,0,0.0,1,2,50.0,1,2,3,6,4,0,3,2,15,21,325,2012-02-02
1123,Derrick Rose,Chicago Bulls,39:57,12,26,46.2,2,5,40.0,6,9,66.7,0,4,4,13,1,0,2,0,32,1,326,2012-02-02
1124,Taj Gibson,Chicago Bulls,17:14,1,4,25.0,0,0,0.0,1,2,50.0,0,4,4,0,0,2,1,2,3,1,326,2012-02-02
1125,Jimmy Butler,Chicago Bulls,20:43,2,5,40.0,0,0,0.0,3,4,75.0,1,0,1,1,2,1,0,4,7,-1,326,2012-02-02
1126,Carmelo Anthony,New York Knicks,39:29,10,26,38.5,0,4,0.0,6,6,100,1,5,6,3,2,0,4,4,26,1,326,2012-02-02
1127,Trevor Ariza,New Orleans Hornets,32:58,2,10,20.0,1,2,50.0,0,0,0.0,0,3,3,2,0,2,4,2,5,-1,327,2012-02-02
1128,Kawhi Leonard,San Antonio Spurs,11:53,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-4,327,2012-02-02
1129,Danny Green,San Antonio Spurs,32:15,2,6,33.3,1,5,20.0,6,7,85.7,0,4,4,2,0,1,0,0,11,11,327,2012-02-02
1130,Cory Joseph,San Antonio Spurs,13:21,1,3,33.3,0,0,0.0,2,4,50.0,0,0,0,2,0,0,1,1,4,2,327,2012-02-02
1131,LaMarcus Aldridge,Portland Trail Blazers,34:38,12,19,63.2,0,0,0.0,4,8,50.0,7,7,14,2,0,0,2,2,28,-4,328,2012-02-02
1132,Danilo Gallinari,Denver Nuggets,27:22,7,10,70.0,5,5,100,2,2,100,1,5,6,4,0,0,1,2,21,24,329,2012-02-02
1133,Blake Griffin,Los Angeles Clippers,32:03,9,12,75.0,0,0,0.0,0,2,0.0,1,4,5,2,1,1,2,3,18,-14,329,2012-02-02
1134,DeAndre Jordan,Los Angeles Clippers,27:27,1,2,50.0,0,0,0.0,0,2,0.0,4,5,9,1,0,5,1,3,2,-25,329,2012-02-02
1135,Chris Paul,Los Angeles Clippers,30:55,6,9,66.7,2,2,100,1,3,33.3,0,1,1,9,1,0,2,2,15,-12,329,2012-02-02
1136,Paul Millsap,Utah Jazz,28:45,7,12,58.3,0,0,0.0,1,1,100,5,6,11,2,1,0,4,4,15,-5,330,2012-02-02
1137,Gordon Hayward,Utah Jazz,39:04,6,11,54.5,1,4,25.0,8,8,100,3,1,4,4,2,1,2,1,21,-13,330,2012-02-02
1138,Derrick Favors,Utah Jazz,19:15,0,5,0.0,0,0,0.0,3,6,50.0,1,3,4,0,0,0,0,2,3,-13,330,2012-02-02
1139,Alec Burks,Utah Jazz,13:42,2,5,40.0,0,1,0.0,3,3,100,1,1,2,0,0,0,1,1,7,-9,330,2012-02-02
1140,Stephen Curry,Golden State Warriors,38:15,10,14,71.4,2,5,40.0,7,8,87.5,0,5,5,12,3,0,3,4,29,18,330,2012-02-02
1141,Klay Thompson,Golden State Warriors,8:07,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,-1,330,2012-02-02
1142,JaVale McGee,Washington Wizards,17:36,2,8,25.0,0,0,0.0,4,6,66.7,3,3,6,0,0,4,0,4,8,-10,331,2012-02-03
1143,John Wall,Washington Wizards,30:54,6,10,60.0,0,1,0.0,3,5,60.0,0,5,5,4,1,1,2,2,15,-11,331,2012-02-03
1144,DeMar DeRozan,Toronto Raptors,28:14,4,12,33.3,0,1,0.0,3,5,60.0,2,5,7,2,0,1,1,3,11,8,331,2012-02-03
1145,James Johnson,Toronto Raptors,21:56,4,8,50.0,0,0,0.0,5,8,62.5,2,2,4,0,2,1,1,2,13,1,331,2012-02-03
1146,Ed Davis,Toronto Raptors,23:22,4,8,50.0,0,0,0.0,0,0,0.0,1,3,4,2,0,1,1,2,8,12,331,2012-02-03
1147,LeBron James,Miami Heat,37:13,8,16,50.0,0,1,0.0,3,6,50.0,1,11,12,8,0,2,2,2,19,19,332,2012-02-03
1148,Udonis Haslem,Miami Heat,22:52,2,3,66.7,0,0,0.0,0,0,0.0,0,5,5,1,0,0,0,1,4,23,332,2012-02-03
1149,Andre Iguodala,Philadelphia 76ers,34:42,4,10,40.0,1,2,50.0,1,2,50.0,3,4,7,6,2,1,2,1,10,-11,332,2012-02-03
1150,Jrue Holiday,Philadelphia 76ers,35:06,5,13,38.5,0,2,0.0,1,2,50.0,1,2,3,7,0,0,0,3,11,-11,332,2012-02-03
1151,Thaddeus Young,Philadelphia 76ers,26:11,7,14,50.0,0,0,0.0,2,4,50.0,1,4,5,0,2,1,0,1,16,-15,332,2012-02-03
1152,Lou Williams,Philadelphia 76ers,28:41,6,17,35.3,1,2,50.0,0,0,0.0,0,1,1,3,1,1,0,1,13,-16,332,2012-02-03
1153,Nikola Vucevic,Philadelphia 76ers,4:37,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-3,332,2012-02-03
1154,Kyrie Irving,Cleveland Cavaliers,39:43,7,21,33.3,0,1,0.0,4,4,100,3,1,4,6,0,0,2,2,18,-16,333,2012-02-03
1155,Dwight Howard,Orlando Magic,38:10,5,12,41.7,0,0,0.0,9,16,56.3,1,15,16,2,0,8,2,1,19,9,333,2012-02-03
1156,Ish Smith,Orlando Magic,8:46,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,4,1,0,0,5,2,-2,333,2012-02-03
1157,Kevin Love,Minnesota Timberwolves,41:42,5,16,31.3,0,4,0.0,10,10,100,2,8,10,5,0,1,0,1,20,0,334,2012-02-03
1158,Ricky Rubio,Minnesota Timberwolves,37:50,3,8,37.5,2,3,66.7,2,2,100,0,2,2,10,6,1,2,3,10,4,334,2012-02-03
1159,Wayne Ellington,Minnesota Timberwolves,6:45,1,1,100,1,1,100,0,0,0.0,0,0,0,0,0,0,0,0,3,3,334,2012-02-03
1160,Carmelo Anthony,New York Knicks,38:12,8,17,47.1,1,5,20.0,9,10,90.0,0,3,3,6,0,1,2,2,26,-6,336,2012-02-03
1161,Rajon Rondo,Boston Celtics,34:21,3,8,37.5,0,1,0.0,1,4,25.0,1,4,5,7,2,0,5,1,7,-8,336,2012-02-03
1162,Avery Bradley,Boston Celtics,15:48,1,1,100,0,0,0.0,1,2,50.0,1,2,3,0,1,1,1,3,3,9,336,2012-02-03
1163,Markieff Morris,Phoenix Suns,18:30,3,10,30.0,0,2,0.0,1,2,50.0,2,2,4,2,1,0,0,1,7,-5,337,2012-02-03
1164,Robin Lopez,Phoenix Suns,8:29,2,4,50.0,0,0,0.0,0,0,0.0,3,3,6,0,0,1,0,0,4,3,337,2012-02-03
1165,Kyle Lowry,Houston Rockets,23:59,1,4,25.0,1,2,50.0,2,2,100,2,6,8,9,2,1,1,2,5,10,337,2012-02-03
1166,Goran Dragic,Houston Rockets,24:01,4,9,44.4,1,3,33.3,1,1,100,0,1,1,3,0,0,4,2,10,8,337,2012-02-03
1167,Rudy Gay,Memphis Grizzlies,43:10,9,20,45.0,1,2,50.0,4,4,100,5,3,8,2,1,0,3,4,23,-10,338,2012-02-03
1168,Mike Conley,Memphis Grizzlies,37:53,4,14,28.6,2,5,40.0,1,1,100,0,2,2,5,3,0,1,3,11,-8,338,2012-02-03
1169,Kevin Durant,Oklahoma City Thunder,43:55,14,24,58.3,1,6,16.7,7,8,87.5,1,9,10,3,2,3,3,2,36,13,338,2012-02-03
1170,Serge Ibaka,Oklahoma City Thunder,24:54,2,4,50.0,0,0,0.0,3,6,50.0,2,5,7,0,1,3,3,3,7,-5,338,2012-02-03
1171,Russell Westbrook,Oklahoma City Thunder,42:25,6,18,33.3,1,2,50.0,8,9,88.9,2,0,2,7,0,1,5,1,21,11,338,2012-02-03
1172,James Harden,Oklahoma City Thunder,34:11,8,13,61.5,4,6,66.7,4,4,100,0,2,2,1,2,1,1,1,24,9,338,2012-02-03
1173,Reggie Jackson,Oklahoma City Thunder,5:35,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,-4,338,2012-02-03
1174,Paul George,Indiana Pacers,41:10,11,19,57.9,7,11,63.6,1,1,100,0,9,9,5,5,1,0,1,30,16,339,2012-02-03
1175,Danilo Gallinari,Denver Nuggets,28:39,1,9,11.1,1,6,16.7,3,4,75.0,1,4,5,2,1,1,1,1,6,-1,340,2012-02-03
1176,Blake Griffin,Los Angeles Clippers,31:35,10,15,66.7,0,0,0.0,1,7,14.3,1,10,11,8,2,1,4,3,21,34,341,2012-02-04
1177,DeAndre Jordan,Los Angeles Clippers,33:25,9,11,81.8,0,0,0.0,0,0,0.0,7,4,11,0,0,3,2,2,18,27,341,2012-02-04
1178,Chris Paul,Los Angeles Clippers,28:00,1,8,12.5,0,1,0.0,0,2,0.0,1,2,3,7,3,0,1,3,2,28,341,2012-02-04
1179,JaVale McGee,Washington Wizards,21:39,2,7,28.6,0,0,0.0,0,0,0.0,2,2,4,0,0,2,2,3,4,-19,341,2012-02-04
1180,John Wall,Washington Wizards,29:24,4,8,50.0,0,0,0.0,6,8,75.0,0,5,5,7,1,0,2,2,14,-14,341,2012-02-04
1181,Andre Iguodala,Philadelphia 76ers,36:15,3,15,20.0,0,1,0.0,3,4,75.0,2,6,8,10,0,0,1,1,9,9,342,2012-02-04
1182,Jrue Holiday,Philadelphia 76ers,29:31,3,9,33.3,0,0,0.0,1,2,50.0,1,1,2,1,2,0,2,2,7,-3,342,2012-02-04
1183,Nikola Vucevic,Philadelphia 76ers,20:36,7,10,70.0,1,1,100,0,0,0.0,0,3,3,0,0,0,0,2,15,3,342,2012-02-04
1184,Thaddeus Young,Philadelphia 76ers,31:37,6,12,50.0,0,0,0.0,2,3,66.7,1,4,5,3,1,1,0,4,14,4,342,2012-02-04
1185,Lou Williams,Philadelphia 76ers,28:16,7,15,46.7,0,3,0.0,0,0,0.0,0,1,1,5,0,0,1,2,14,13,342,2012-02-04
1186,Dwight Howard,Orlando Magic,40:57,10,16,62.5,0,0,0.0,7,10,70.0,1,7,8,1,3,2,2,4,27,5,343,2012-02-04
1187,Ish Smith,Orlando Magic,5:50,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0,-6,343,2012-02-04
1188,Paul George,Indiana Pacers,36:26,4,12,33.3,2,7,28.6,3,3,100,2,5,7,5,3,2,3,4,13,-8,343,2012-02-04
1189,Carmelo Anthony,New York Knicks,35:07,3,15,20.0,1,3,33.3,4,4,100,2,1,3,3,1,1,2,1,11,-2,344,2012-02-04
1190,Trevor Ariza,New Orleans Hornets,41:39,9,12,75.0,2,3,66.7,6,6,100,1,6,7,4,3,0,4,3,26,-8,345,2012-02-04
1191,Kyrie Irving,Cleveland Cavaliers,35:57,9,17,52.9,1,3,33.3,1,1,100,1,3,4,7,2,0,1,0,20,11,346,2012-02-04
1192,Kyle Lowry,Houston Rockets,43:45,8,16,50.0,1,5,20.0,7,8,87.5,0,2,2,11,2,0,2,4,24,-7,347,2012-02-04
1193,Goran Dragic,Houston Rockets,16:16,3,6,50.0,0,1,0.0,0,0,0.0,1,2,3,1,1,0,1,0,6,-2,347,2012-02-04
1194,Kevin Love,Minnesota Timberwolves,37:53,9,16,56.3,1,2,50.0,6,7,85.7,7,11,18,1,1,0,6,2,25,10,347,2012-02-04
1195,Ricky Rubio,Minnesota Timberwolves,36:42,4,7,57.1,0,2,0.0,5,5,100,0,1,1,11,3,0,4,3,13,-4,347,2012-02-04
1196,Derrick Rose,Chicago Bulls,35:03,11,24,45.8,3,7,42.9,1,1,100,2,5,7,13,0,1,0,0,26,18,348,2012-02-04
1197,Taj Gibson,Chicago Bulls,17:42,2,2,100,0,0,0.0,0,0,0.0,0,5,5,0,0,1,1,3,4,10,348,2012-02-04
1198,Jimmy Butler,Chicago Bulls,9:26,1,1,100,0,0,0.0,0,0,0.0,0,3,3,1,1,0,0,0,2,8,348,2012-02-04
1199,Tobias Harris,Milwaukee Bucks,29:48,8,14,57.1,1,2,50.0,2,2,100,1,1,2,0,1,0,0,0,19,-10,348,2012-02-04
1200,Kevin Durant,Oklahoma City Thunder,34:49,9,19,47.4,0,2,0.0,4,6,66.7,0,11,11,4,1,4,2,5,22,-22,349,2012-02-04
1201,Serge Ibaka,Oklahoma City Thunder,27:22,4,9,44.4,0,0,0.0,2,7,28.6,2,3,5,0,0,2,1,3,10,-22,349,2012-02-04
1202,Russell Westbrook,Oklahoma City Thunder,30:48,8,16,50.0,1,2,50.0,1,1,100,1,5,6,6,1,2,3,4,18,-26,349,2012-02-04
1203,James Harden,Oklahoma City Thunder,29:52,5,10,50.0,0,3,0.0,9,10,90.0,0,5,5,4,1,0,1,2,19,-6,349,2012-02-04
1204,Reggie Jackson,Oklahoma City Thunder,17:12,4,7,57.1,2,3,66.7,0,0,0.0,1,1,2,3,1,0,1,1,10,15,349,2012-02-04
1205,Kawhi Leonard,San Antonio Spurs,31:14,5,7,71.4,3,3,100,2,2,100,1,5,6,5,1,1,0,3,15,15,349,2012-02-04
1206,Danny Green,San Antonio Spurs,25:43,2,6,33.3,2,5,40.0,0,0,0.0,0,2,2,0,0,1,2,2,6,-3,349,2012-02-04
1207,Cory Joseph,San Antonio Spurs,1:48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,349,2012-02-04
1208,Kemba Walker,Charlotte Bobcats,41:26,7,16,43.8,4,5,80.0,4,4,100,1,2,3,4,1,0,1,1,22,3,351,2012-02-04
1209,Markieff Morris,Phoenix Suns,26:45,3,13,23.1,2,5,40.0,3,5,60.0,2,6,8,2,1,0,2,2,11,-1,351,2012-02-04
1210,Robin Lopez,Phoenix Suns,19:35,4,8,50.0,0,0,0.0,5,5,100,2,4,6,0,1,1,0,3,13,7,351,2012-02-04
1211,Stephen Curry,Golden State Warriors,29:02,4,14,28.6,3,8,37.5,0,0,0.0,2,0,2,9,4,0,5,1,11,-11,352,2012-02-04
1212,Klay Thompson,Golden State Warriors,22:28,5,8,62.5,4,5,80.0,2,2,100,0,3,3,0,1,1,0,3,16,1,352,2012-02-04
1213,Danilo Gallinari,Denver Nuggets,36:17,7,14,50.0,1,5,20.0,5,5,100,3,2,5,3,0,1,2,3,20,-20,353,2012-02-04
1214,LaMarcus Aldridge,Portland Trail Blazers,40:34,13,18,72.2,0,0,0.0,3,3,100,1,8,9,5,2,1,4,4,29,27,353,2012-02-04
1215,Nicolas Batum,Portland Trail Blazers,24:44,11,19,57.9,9,15,60.0,2,3,66.7,0,0,0,0,3,1,1,1,33,19,353,2012-02-04
1216,Rudy Gay,Memphis Grizzlies,39:11,8,16,50.0,1,3,33.3,4,4,100,3,4,7,3,1,1,1,3,21,-30,354,2012-02-05
1217,Mike Conley,Memphis Grizzlies,34:12,2,8,25.0,0,3,0.0,0,0,0.0,0,3,3,4,1,0,3,0,4,-25,354,2012-02-05
1218,Rajon Rondo,Boston Celtics,34:35,2,6,33.3,0,1,0.0,1,2,50.0,0,5,5,14,2,0,5,0,5,11,354,2012-02-05
1219,Avery Bradley,Boston Celtics,16:39,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,2,1,0,2,1,2,0,354,2012-02-05
1220,E'Twaun Moore,Boston Celtics,3:35,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-3,354,2012-02-05
1221,DeMar DeRozan,Toronto Raptors,37:12,8,16,50.0,0,1,0.0,9,11,81.8,0,3,3,3,2,0,2,2,25,-7,355,2012-02-05
1222,James Johnson,Toronto Raptors,18:25,2,4,50.0,0,1,0.0,0,0,0.0,2,3,5,4,0,0,0,4,4,3,355,2012-02-05
1223,Ed Davis,Toronto Raptors,30:05,4,5,80.0,0,0,0.0,0,0,0.0,3,5,8,0,1,2,0,2,8,-9,355,2012-02-05
1224,LeBron James,Miami Heat,38:29,10,17,58.8,0,1,0.0,10,12,83.3,0,9,9,2,1,0,5,1,30,11,355,2012-02-05
1225,Udonis Haslem,Miami Heat,25:54,2,3,66.7,0,0,0.0,4,4,100,1,8,9,0,1,0,2,4,8,-6,355,2012-02-05
1226,Andre Iguodala,Philadelphia 76ers,37:45,5,9,55.6,1,2,50.0,1,5,20.0,2,2,4,5,0,0,0,1,12,9,356,2012-02-06
1227,Jrue Holiday,Philadelphia 76ers,35:58,6,12,50.0,1,1,100,0,0,0.0,1,2,3,6,3,0,1,0,13,11,356,2012-02-06
1228,Lou Williams,Philadelphia 76ers,25:05,7,12,58.3,3,6,50.0,7,8,87.5,0,2,2,4,1,0,1,2,24,3,356,2012-02-06
1229,Nikola Vucevic,Philadelphia 76ers,24:55,4,10,40.0,0,1,0.0,0,0,0.0,1,5,6,1,0,2,0,0,8,9,356,2012-02-06
1230,Thaddeus Young,Philadelphia 76ers,24:14,4,10,40.0,0,0,0.0,1,2,50.0,1,1,2,1,2,0,0,2,9,-7,356,2012-02-06
1231,James Johnson,Toronto Raptors,26:54,4,10,40.0,1,2,50.0,1,2,50.0,1,3,4,6,0,1,2,3,10,-5,357,2012-02-06
1232,DeMar DeRozan,Toronto Raptors,44:18,4,10,40.0,0,0,0.0,7,8,87.5,1,3,4,2,0,1,1,4,15,0,357,2012-02-06
1233,Ed Davis,Toronto Raptors,15:54,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,2,0,1,3,0,2,357,2012-02-06
1234,JaVale McGee,Washington Wizards,28:16,4,9,44.4,0,0,0.0,0,0,0.0,3,5,8,1,1,1,1,4,8,-3,357,2012-02-06
1235,John Wall,Washington Wizards,44:26,10,18,55.6,0,1,0.0,11,14,78.6,1,4,5,7,2,2,4,3,31,4,357,2012-02-06
1236,Blake Griffin,Los Angeles Clippers,45:16,6,11,54.5,0,0,0.0,6,7,85.7,1,9,10,3,1,1,1,2,18,-3,358,2012-02-06
1237,DeAndre Jordan,Los Angeles Clippers,31:46,4,8,50.0,0,0,0.0,0,1,0.0,4,4,8,2,1,0,1,6,8,-2,358,2012-02-06
1238,Chris Paul,Los Angeles Clippers,44:11,9,16,56.3,3,3,100,8,8,100,0,7,7,8,2,0,3,3,29,-1,358,2012-02-06
1239,Dwight Howard,Orlando Magic,44:28,15,21,71.4,0,0,0.0,3,8,37.5,3,11,14,1,2,2,4,3,33,8,358,2012-02-06
1240,Derrick Rose,Chicago Bulls,10:40,2,3,66.7,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,2,4,10,359,2012-02-06
1241,Taj Gibson,Chicago Bulls,17:46,4,7,57.1,0,0,0.0,3,4,75.0,1,1,2,1,0,0,4,4,11,-6,359,2012-02-06
1242,Jimmy Butler,Chicago Bulls,2:52,1,1,100,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-2,359,2012-02-06
1243,Gordon Hayward,Utah Jazz,34:07,6,11,54.5,0,2,0.0,2,3,66.7,2,2,4,4,1,1,2,1,14,0,360,2012-02-06
1244,Paul Millsap,Utah Jazz,29:00,3,10,30.0,0,0,0.0,3,4,75.0,5,8,13,1,0,0,5,6,9,0,360,2012-02-06
1245,Derrick Favors,Utah Jazz,19:00,3,8,37.5,0,0,0.0,2,3,66.7,2,1,3,1,0,0,2,2,8,-11,360,2012-02-06
1246,Carmelo Anthony,New York Knicks,5:49,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,7,360,2012-02-06
1247,Markieff Morris,Phoenix Suns,20:24,3,5,60.0,1,1,100,0,0,0.0,0,7,7,1,1,3,0,3,7,11,361,2012-02-06
1248,Robin Lopez,Phoenix Suns,12:35,3,6,50.0,0,0,0.0,0,0,0.0,2,3,5,0,0,0,1,2,6,-7,361,2012-02-06
1249,Kawhi Leonard,San Antonio Spurs,27:55,1,4,25.0,1,2,50.0,1,2,50.0,0,2,2,0,1,0,1,1,4,-4,362,2012-02-06
1250,Danny Green,San Antonio Spurs,30:24,0,8,0.0,0,3,0.0,2,2,100,3,1,4,4,0,1,2,0,2,0,362,2012-02-06
