,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
2144,Ben McLemore,Sacramento Kings,17:06,3,3,100,2,2,100,1,2,50.0,0,0,0,2,1,0,0,4,9,-7,392,2013-12-21
2145,Tobias Harris,Orlando Magic,32:47,7,11,63.6,1,4,25.0,6,8,75.0,0,4,4,2,1,0,1,2,21,-1,392,2013-12-21
2146,Nikola Vucevic,Orlando Magic,27:33,2,6,33.3,0,0,0.0,0,0,0.0,2,7,9,2,1,2,5,6,4,-1,392,2013-12-21
2147,Victor Oladipo,Orlando Magic,21:17,5,13,38.5,1,2,50.0,1,3,33.3,0,1,1,2,1,1,1,4,12,-4,392,2013-12-21
2148,Maurice Harkless,Orlando Magic,15:13,2,3,66.7,0,0,0.0,1,2,50.0,1,2,3,1,2,1,1,3,5,-4,392,2013-12-21
2149,Derrick Favors,Utah Jazz,35:32,5,11,45.5,0,0,0.0,4,4,100,3,6,9,2,1,0,1,2,14,5,393,2013-12-21
2150,Gordon Hayward,Utah Jazz,37:05,3,11,27.3,2,4,50.0,4,4,100,2,8,10,3,2,0,3,0,12,9,393,2013-12-21
2151,Trey Burke,Utah Jazz,26:23,7,16,43.8,4,8,50.0,2,2,100,1,2,3,4,0,0,0,2,20,14,393,2013-12-21
2152,Alec Burks,Utah Jazz,30:05,4,8,50.0,0,0,0.0,3,4,75.0,0,3,3,3,1,1,1,2,11,-19,393,2013-12-21
2153,Kemba Walker,Charlotte Bobcats,33:40,9,16,56.3,1,2,50.0,1,2,50.0,3,2,5,4,1,1,5,1,20,-3,393,2013-12-21
2154,Cody Zeller,Charlotte Bobcats,19:07,4,5,80.0,0,0,0.0,0,0,0.0,0,3,3,2,0,0,1,1,8,5,393,2013-12-21
2155,Dwight Howard,Houston Rockets,39:47,13,18,72.2,0,0,0.0,9,14,64.3,4,15,19,5,1,3,5,2,35,25,394,2013-12-21
2156,Patrick Beverley,Houston Rockets,14:35,3,6,50.0,0,1,0.0,4,4,100,0,3,3,2,1,0,1,1,10,7,394,2013-12-21
2157,Andre Drummond,Detroit Pistons,28:37,4,5,80.0,0,0,0.0,1,2,50.0,2,4,6,1,2,4,0,5,9,-17,394,2013-12-21
2158,Kentavious Caldwell-Pope,Detroit Pistons,19:38,1,3,33.3,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,1,2,-16,394,2013-12-21
2159,Tristan Thompson,Cleveland Cavaliers,24:16,5,12,41.7,0,0,0.0,0,0,0.0,3,4,7,1,0,0,1,2,10,4,395,2013-12-21
2160,Kyrie Irving,Cleveland Cavaliers,35:10,5,16,31.3,1,5,20.0,3,3,100,0,2,2,5,0,0,2,2,14,-17,395,2013-12-21
2161,Tony Snell,Chicago Bulls,44:12,5,11,45.5,5,8,62.5,2,2,100,1,4,5,3,0,1,3,3,17,10,395,2013-12-21
2162,D.J. Augustin,Chicago Bulls,46:24,7,12,58.3,4,6,66.7,0,1,0.0,1,4,5,10,2,0,5,1,18,18,395,2013-12-21
2163,Taj Gibson,Chicago Bulls,27:55,5,8,62.5,0,0,0.0,5,8,62.5,0,5,5,3,0,2,3,1,15,10,395,2013-12-21
2164,Thaddeus Young,Philadelphia 76ers,39:18,11,19,57.9,4,4,100,4,4,100,3,7,10,3,0,1,3,2,30,-1,396,2013-12-21
2165,Michael Carter-Williams,Philadelphia 76ers,32:55,7,16,43.8,1,3,33.3,4,5,80.0,0,3,3,12,1,0,2,5,19,0,396,2013-12-21
2166,Khris Middleton,Milwaukee Bucks,36:06,11,15,73.3,1,5,20.0,4,4,100,1,4,5,4,2,1,0,4,27,14,396,2013-12-21
2167,Giannis Antetokounmpo,Milwaukee Bucks,34:44,3,7,42.9,0,0,0.0,6,6,100,2,5,7,3,0,2,2,0,12,9,396,2013-12-21
2168,Kevin Durant,Oklahoma City Thunder,38:13,6,14,42.9,2,6,33.3,3,3,100,0,5,5,3,2,1,3,3,17,1,397,2013-12-21
2169,Serge Ibaka,Oklahoma City Thunder,32:39,6,14,42.9,2,4,50.0,0,0,0.0,3,11,14,1,1,3,2,4,14,9,397,2013-12-21
2170,Russell Westbrook,Oklahoma City Thunder,34:17,13,22,59.1,2,5,40.0,3,3,100,2,2,4,8,0,0,3,1,31,5,397,2013-12-21
2171,Jeremy Lamb,Oklahoma City Thunder,15:51,2,8,25.0,2,5,40.0,0,0,0.0,0,2,2,2,0,0,0,2,6,9,397,2013-12-21
2172,Reggie Jackson,Oklahoma City Thunder,30:15,8,14,57.1,2,4,50.0,3,4,75.0,1,2,3,4,1,0,1,1,21,19,397,2013-12-21
2173,Steven Adams,Oklahoma City Thunder,18:50,1,3,33.3,0,0,0.0,2,4,50.0,1,5,6,0,1,2,1,3,4,1,397,2013-12-21
2174,Danny Green,San Antonio Spurs,33:56,2,6,33.3,1,4,25.0,2,2,100,0,2,2,3,1,2,2,1,7,-10,397,2013-12-21
2175,Patty Mills,San Antonio Spurs,15:14,1,6,16.7,0,3,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-7,397,2013-12-21
2176,Cory Joseph,San Antonio Spurs,1:40,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,397,2013-12-21
2177,Jae Crowder,Dallas Mavericks,16:04,3,8,37.5,0,1,0.0,2,3,66.7,4,2,6,1,1,0,2,1,8,4,398,2013-12-21
2178,Wayne Ellington,Dallas Mavericks,4:55,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,3,0,0,0,0,4,398,2013-12-21
2179,P.J. Tucker,Phoenix Suns,25:01,6,14,42.9,2,3,66.7,2,3,66.7,4,3,7,4,1,0,2,2,16,19,398,2013-12-21
2180,Goran Dragic,Phoenix Suns,32:18,5,13,38.5,0,4,0.0,3,3,100,3,3,6,5,2,0,2,3,13,23,398,2013-12-21
2181,Eric Bledsoe,Phoenix Suns,37:21,9,12,75.0,3,4,75.0,4,4,100,0,4,4,6,1,0,3,2,25,5,398,2013-12-21
2182,Markieff Morris,Phoenix Suns,27:54,4,8,50.0,0,2,0.0,1,2,50.0,1,5,6,1,2,0,4,3,9,4,398,2013-12-21
2183,Ish Smith,Phoenix Suns,1:11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,398,2013-12-21
2184,Anthony Davis,New Orleans Pelicans,37:43,8,13,61.5,0,0,0.0,5,8,62.5,4,5,9,1,0,2,2,3,21,-1,399,2013-12-21
2185,Eric Gordon,New Orleans Pelicans,31:46,7,14,50.0,1,2,50.0,3,4,75.0,0,1,1,4,0,0,1,3,18,-12,399,2013-12-21
2186,Jrue Holiday,New Orleans Pelicans,36:19,6,14,42.9,0,1,0.0,1,1,100,0,3,3,7,1,0,2,4,13,-3,399,2013-12-21
2187,Austin Rivers,New Orleans Pelicans,13:18,1,5,20.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,2,2,-6,399,2013-12-21
2188,Nicolas Batum,Portland Trail Blazers,35:20,4,10,40.0,1,7,14.3,2,2,100,1,7,8,7,0,0,0,2,11,-2,399,2013-12-21
2189,LaMarcus Aldridge,Portland Trail Blazers,37:45,8,24,33.3,0,1,0.0,2,2,100,1,7,8,4,1,0,0,2,18,2,399,2013-12-21
2190,Robin Lopez,Portland Trail Blazers,30:44,6,11,54.5,0,0,0.0,2,2,100,6,1,7,2,0,1,2,1,14,3,399,2013-12-21
2191,Damian Lillard,Portland Trail Blazers,36:57,11,21,52.4,4,10,40.0,3,4,75.0,2,0,2,5,0,0,2,5,29,13,399,2013-12-21
2192,Andre Iguodala,Golden State Warriors,24:27,1,6,16.7,0,3,0.0,1,2,50.0,1,1,2,1,2,0,3,4,3,8,400,2013-12-21
2193,Klay Thompson,Golden State Warriors,32:46,5,15,33.3,4,8,50.0,3,4,75.0,0,3,3,2,2,0,2,3,17,19,400,2013-12-21
2194,Stephen Curry,Golden State Warriors,32:46,5,15,33.3,4,9,44.4,4,4,100,1,5,6,10,3,0,1,2,18,26,400,2013-12-21
2195,Draymond Green,Golden State Warriors,20:55,2,4,50.0,1,3,33.3,2,2,100,1,4,5,4,2,0,3,2,7,2,400,2013-12-21
2196,Harrison Barnes,Golden State Warriors,25:46,3,7,42.9,1,2,50.0,1,1,100,0,2,2,0,1,0,0,1,8,14,400,2013-12-21
2197,Kent Bazemore,Golden State Warriors,11:01,2,5,40.0,1,1,100,0,0,0.0,0,1,1,1,0,0,0,3,5,-1,400,2013-12-21
2198,Evan Fournier,Denver Nuggets,6:57,0,1,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,3,1,-5,401,2013-12-21
2199,Blake Griffin,Los Angeles Clippers,35:43,8,17,47.1,0,1,0.0,8,10,80.0,5,11,16,4,1,1,3,2,24,19,401,2013-12-21
2200,DeAndre Jordan,Los Angeles Clippers,31:60,2,3,66.7,0,0,0.0,3,6,50.0,2,10,12,1,0,3,2,2,7,19,401,2013-12-21
2201,Chris Paul,Los Angeles Clippers,30:21,3,8,37.5,0,1,0.0,4,5,80.0,0,3,3,11,3,0,3,2,10,18,401,2013-12-21
2202,Jeff Green,Boston Celtics,25:33,4,9,44.4,2,2,100,1,1,100,1,5,6,1,0,1,4,4,11,-12,402,2013-12-22
2203,Avery Bradley,Boston Celtics,31:11,6,14,42.9,1,1,100,0,0,0.0,1,5,6,0,1,0,1,2,13,-19,402,2013-12-22
2204,Kelly Olynyk,Boston Celtics,22:46,3,10,30.0,0,1,0.0,0,0,0.0,3,1,4,4,0,0,1,3,6,-8,402,2013-12-22
2205,Paul George,Indiana Pacers,28:07,9,13,69.2,2,3,66.7,4,5,80.0,0,5,5,2,1,0,1,2,24,11,402,2013-12-22
2206,George Hill,Indiana Pacers,26:51,3,8,37.5,1,3,33.3,0,0,0.0,0,2,2,0,0,0,3,1,7,15,402,2013-12-22
2207,Terrence Ross,Toronto Raptors,22:48,2,10,20.0,2,4,50.0,0,0,0.0,0,2,2,2,0,0,0,4,6,0,403,2013-12-22
2208,Jonas Valanciunas,Toronto Raptors,35:27,6,10,60.0,0,0,0.0,1,2,50.0,2,4,6,0,0,2,1,2,13,3,403,2013-12-22
2209,DeMar DeRozan,Toronto Raptors,38:10,7,20,35.0,0,0,0.0,3,5,60.0,0,2,2,4,0,0,2,4,17,-4,403,2013-12-22
2210,Kyle Lowry,Toronto Raptors,37:18,6,16,37.5,3,6,50.0,7,7,100,2,5,7,9,4,0,2,3,22,4,403,2013-12-22
2211,Kevin Durant,Oklahoma City Thunder,37:06,5,16,31.3,2,7,28.6,12,12,100,1,7,8,3,0,0,6,2,24,-10,403,2013-12-22
2212,Serge Ibaka,Oklahoma City Thunder,31:51,4,9,44.4,1,1,100,0,0,0.0,2,4,6,1,1,2,1,4,9,-7,403,2013-12-22
2213,Russell Westbrook,Oklahoma City Thunder,35:13,8,17,47.1,1,2,50.0,10,11,90.9,1,8,9,5,2,0,5,2,27,-6,403,2013-12-22
2214,Jeremy Lamb,Oklahoma City Thunder,22:11,3,8,37.5,1,4,25.0,0,0,0.0,0,1,1,0,1,1,0,2,7,-8,403,2013-12-22
2215,Steven Adams,Oklahoma City Thunder,10:37,0,3,0.0,0,0,0.0,0,0,0.0,3,2,5,0,0,2,1,5,0,6,403,2013-12-22
2216,Reggie Jackson,Oklahoma City Thunder,21:17,1,11,9.1,0,5,0.0,4,4,100,0,4,4,5,1,0,3,0,6,6,403,2013-12-22
2217,Kevin Love,Minnesota Timberwolves,43:23,15,23,65.2,2,6,33.3,13,15,86.7,3,16,19,6,1,0,4,3,45,-3,404,2013-12-22
2218,Ricky Rubio,Minnesota Timberwolves,38:40,0,4,0.0,0,1,0.0,0,0,0.0,0,2,2,12,0,0,3,2,0,-11,404,2013-12-22
2219,Blake Griffin,Los Angeles Clippers,40:48,11,20,55.0,0,0,0.0,10,11,90.9,3,7,10,2,4,0,2,6,32,0,404,2013-12-22
2220,DeAndre Jordan,Los Angeles Clippers,37:00,2,4,50.0,0,0,0.0,0,0,0.0,9,8,17,1,0,1,1,3,4,5,404,2013-12-22
2221,Chris Paul,Los Angeles Clippers,43:07,6,19,31.6,0,5,0.0,7,8,87.5,2,4,6,13,2,0,3,0,19,6,404,2013-12-22
2222,Khris Middleton,Milwaukee Bucks,40:46,7,14,50.0,3,8,37.5,2,2,100,2,4,6,3,3,0,1,4,19,2,405,2013-12-23
2223,Giannis Antetokounmpo,Milwaukee Bucks,35:42,4,8,50.0,2,4,50.0,2,2,100,2,4,6,2,0,0,0,1,12,3,405,2013-12-23
2224,Kemba Walker,Charlotte Bobcats,38:31,10,22,45.5,2,5,40.0,3,5,60.0,0,9,9,10,0,0,3,3,25,2,405,2013-12-23
2225,Cody Zeller,Charlotte Bobcats,22:03,6,12,50.0,0,0,0.0,0,0,0.0,3,4,7,4,0,2,1,2,12,3,405,2013-12-23
2226,Andre Drummond,Detroit Pistons,33:33,7,10,70.0,0,0,0.0,0,2,0.0,5,6,11,0,0,1,0,3,14,19,406,2013-12-23
2227,Kentavious Caldwell-Pope,Detroit Pistons,17:22,1,6,16.7,1,3,33.3,1,2,50.0,0,0,0,1,1,0,0,4,4,-2,406,2013-12-23
2228,Tristan Thompson,Cleveland Cavaliers,29:36,6,10,60.0,0,0,0.0,5,9,55.6,3,3,6,1,0,0,0,2,17,-12,406,2013-12-23
2229,Kyrie Irving,Cleveland Cavaliers,29:25,7,14,50.0,3,6,50.0,4,4,100,2,1,3,7,1,0,4,1,21,-17,406,2013-12-23
2230,Carmelo Anthony,New York Knicks,24:26,7,14,50.0,3,4,75.0,2,2,100,0,3,3,2,0,0,0,1,19,14,407,2013-12-23
2231,Tobias Harris,Orlando Magic,43:52,4,13,30.8,0,4,0.0,6,7,85.7,2,5,7,4,0,0,1,5,14,1,407,2013-12-23
2232,Nikola Vucevic,Orlando Magic,36:13,6,12,50.0,0,0,0.0,2,2,100,4,8,12,1,0,3,2,5,14,0,407,2013-12-23
2233,Victor Oladipo,Orlando Magic,16:18,1,4,25.0,0,1,0.0,1,1,100,0,1,1,1,0,0,1,1,3,-23,407,2013-12-23
2234,Maurice Harkless,Orlando Magic,7:46,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,0,2,-5,407,2013-12-23
2235,Paul George,Indiana Pacers,37:36,10,19,52.6,4,11,36.4,2,2,100,0,6,6,5,2,0,2,1,26,20,408,2013-12-23
2236,George Hill,Indiana Pacers,23:30,2,7,28.6,0,2,0.0,6,6,100,0,4,4,3,1,0,0,4,10,20,408,2013-12-23
2237,Mason Plumlee,Brooklyn Nets,21:15,3,6,50.0,0,1,0.0,1,2,50.0,1,5,6,0,0,3,0,1,7,-3,408,2013-12-23
2238,Paul Millsap,Atlanta Hawks,41:53,9,20,45.0,7,10,70.0,0,0,0.0,3,7,10,2,0,1,3,6,25,-2,409,2013-12-23
2239,Al Horford,Atlanta Hawks,40:16,8,13,61.5,1,1,100,4,4,100,3,8,11,3,1,1,2,3,21,-8,409,2013-12-23
2240,Lou Williams,Atlanta Hawks,33:45,3,9,33.3,1,4,25.0,2,2,100,0,0,0,5,0,0,1,0,9,4,409,2013-12-23
2241,LeBron James,Miami Heat,45:38,16,28,57.1,4,9,44.4,2,6,33.3,4,4,8,6,2,0,0,2,38,-4,409,2013-12-23
2242,Jae Crowder,Dallas Mavericks,22:49,4,7,57.1,3,5,60.0,0,0,0.0,0,0,0,1,2,1,1,0,11,3,410,2013-12-23
2243,Dwight Howard,Houston Rockets,40:48,10,16,62.5,0,0,0.0,9,13,69.2,5,10,15,4,1,0,4,2,29,3,410,2013-12-23
2244,Derrick Favors,Utah Jazz,34:31,8,11,72.7,0,0,0.0,0,0,0.0,1,5,6,3,2,0,2,4,16,2,411,2013-12-23
2245,Gordon Hayward,Utah Jazz,38:28,5,13,38.5,2,5,40.0,4,5,80.0,4,7,11,9,1,4,1,2,16,2,411,2013-12-23
2246,Trey Burke,Utah Jazz,35:40,5,12,41.7,2,6,33.3,6,6,100,0,1,1,5,0,0,3,1,18,4,411,2013-12-23
2247,Alec Burks,Utah Jazz,15:39,2,5,40.0,0,1,0.0,0,0,0.0,0,2,2,2,0,0,2,2,4,-17,411,2013-12-23
2248,James Johnson,Memphis Grizzlies,33:13,4,10,40.0,1,5,20.0,0,0,0.0,3,2,5,2,1,4,1,1,9,9,411,2013-12-23
2249,Mike Conley,Memphis Grizzlies,36:48,2,11,18.2,2,5,40.0,0,0,0.0,0,3,3,5,4,0,2,3,6,-2,411,2013-12-23
2250,Ed Davis,Memphis Grizzlies,20:15,3,7,42.9,0,0,0.0,2,2,100,2,1,3,1,1,1,0,1,8,9,411,2013-12-23
2251,Terrence Ross,Toronto Raptors,33:10,10,16,62.5,3,6,50.0,0,0,0.0,1,2,3,0,0,0,2,2,23,-18,412,2013-12-23
2252,Jonas Valanciunas,Toronto Raptors,27:01,5,9,55.6,0,0,0.0,0,1,0.0,3,6,9,2,0,3,1,2,10,-12,412,2013-12-23
2253,DeMar DeRozan,Toronto Raptors,35:36,5,16,31.3,1,4,25.0,2,2,100,1,6,7,3,1,0,3,3,13,-18,412,2013-12-23
2254,Kyle Lowry,Toronto Raptors,39:12,6,15,40.0,2,5,40.0,9,9,100,1,3,4,9,1,0,1,2,23,-3,412,2013-12-23
2255,Kawhi Leonard,San Antonio Spurs,31:03,5,12,41.7,2,5,40.0,1,1,100,3,7,10,2,1,0,1,1,13,12,412,2013-12-23
2256,Danny Green,San Antonio Spurs,23:44,5,8,62.5,4,6,66.7,0,0,0.0,0,2,2,1,0,1,0,3,14,10,412,2013-12-23
2257,Patty Mills,San Antonio Spurs,14:12,3,7,42.9,1,3,33.3,0,0,0.0,0,0,0,2,0,1,1,3,7,6,412,2013-12-23
2258,Andre Iguodala,Golden State Warriors,30:51,5,10,50.0,2,4,50.0,0,0,0.0,1,5,6,2,0,1,3,0,12,11,413,2013-12-23
2259,Klay Thompson,Golden State Warriors,37:60,6,16,37.5,1,4,25.0,0,0,0.0,1,5,6,2,2,0,3,3,13,11,413,2013-12-23
2260,Stephen Curry,Golden State Warriors,35:14,5,14,35.7,2,3,66.7,2,4,50.0,0,3,3,7,2,1,2,4,14,8,413,2013-12-23
2261,Harrison Barnes,Golden State Warriors,21:38,1,6,16.7,0,1,0.0,0,2,0.0,0,0,0,1,0,0,2,0,2,-1,413,2013-12-23
2262,Draymond Green,Golden State Warriors,17:02,1,4,25.0,1,2,50.0,0,0,0.0,1,0,1,2,0,3,2,3,3,-2,413,2013-12-23
2263,Kent Bazemore,Golden State Warriors,5:24,2,4,50.0,1,2,50.0,0,0,0.0,0,1,1,0,0,0,0,1,5,1,413,2013-12-23
2264,P.J. Tucker,Phoenix Suns,21:46,0,3,0.0,0,1,0.0,4,5,80.0,1,1,2,0,0,0,2,3,4,12,414,2013-12-23
2265,Goran Dragic,Phoenix Suns,29:23,4,9,44.4,0,1,0.0,4,5,80.0,0,3,3,7,1,0,1,0,12,15,414,2013-12-23
2266,Eric Bledsoe,Phoenix Suns,30:40,5,10,50.0,1,1,100,5,5,100,1,10,11,7,0,1,3,3,16,25,414,2013-12-23
2267,Markieff Morris,Phoenix Suns,19:13,4,7,57.1,0,0,0.0,1,1,100,3,4,7,2,0,1,1,1,9,-10,414,2013-12-23
2268,Ish Smith,Phoenix Suns,3:49,1,3,33.3,0,0,0.0,0,0,0.0,1,0,1,0,1,0,2,1,2,4,414,2013-12-23
2269,Anthony Davis,New Orleans Pelicans,42:45,6,15,40.0,0,0,0.0,9,10,90.0,4,7,11,1,1,0,2,3,21,11,415,2013-12-23
2270,Eric Gordon,New Orleans Pelicans,20:39,6,13,46.2,2,4,50.0,3,4,75.0,2,0,2,0,0,0,3,1,17,4,415,2013-12-23
2271,Jrue Holiday,New Orleans Pelicans,34:13,7,13,53.8,3,4,75.0,0,0,0.0,1,4,5,10,2,0,2,2,17,14,415,2013-12-23
2272,Rudy Gay,Sacramento Kings,38:50,2,12,16.7,0,1,0.0,7,8,87.5,2,3,5,2,2,0,6,1,11,-19,415,2013-12-23
2273,Ben McLemore,Sacramento Kings,23:08,1,2,50.0,1,2,50.0,0,0,0.0,0,2,2,0,0,1,1,4,3,-12,415,2013-12-23
2274,Jimmy Butler,Chicago Bulls,33:17,4,10,40.0,2,4,50.0,5,6,83.3,1,4,5,4,1,0,0,2,15,6,416,2013-12-25
2275,Taj Gibson,Chicago Bulls,28:05,9,15,60.0,0,0,0.0,2,2,100,4,4,8,2,0,2,3,1,20,19,416,2013-12-25
2276,D.J. Augustin,Chicago Bulls,32:33,4,7,57.1,2,4,50.0,3,4,75.0,1,1,2,5,2,0,3,3,13,15,416,2013-12-25
2277,Tony Snell,Chicago Bulls,23:34,2,6,33.3,0,4,0.0,0,0,0.0,1,5,6,0,2,0,0,4,4,2,416,2013-12-25
2278,Mason Plumlee,Brooklyn Nets,9:31,1,5,20.0,0,0,0.0,2,2,100,1,2,3,0,0,1,0,0,4,4,416,2013-12-25
2279,Kevin Durant,Oklahoma City Thunder,32:20,10,16,62.5,4,6,66.7,5,6,83.3,0,7,7,6,2,0,2,3,29,22,417,2013-12-25
2280,Serge Ibaka,Oklahoma City Thunder,27:26,10,14,71.4,1,1,100,3,4,75.0,1,2,3,1,1,1,1,1,24,12,417,2013-12-25
2281,Russell Westbrook,Oklahoma City Thunder,29:09,5,15,33.3,1,3,33.3,3,4,75.0,1,12,13,10,1,1,2,2,14,17,417,2013-12-25
2282,Reggie Jackson,Oklahoma City Thunder,25:24,6,16,37.5,3,6,50.0,3,3,100,0,2,2,2,1,0,3,2,18,14,417,2013-12-25
2283,Jeremy Lamb,Oklahoma City Thunder,22:40,5,8,62.5,2,4,50.0,1,1,100,0,2,2,3,2,0,1,3,13,12,417,2013-12-25
2284,Steven Adams,Oklahoma City Thunder,12:00,1,1,100,0,0,0.0,3,4,75.0,1,1,2,2,0,0,0,3,5,9,417,2013-12-25
2285,Chris Smith,New York Knicks,1:21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,417,2013-12-25
2286,LeBron James,Miami Heat,35:48,7,14,50.0,0,4,0.0,5,9,55.6,0,8,8,4,0,0,2,2,19,0,418,2013-12-25
2287,Udonis Haslem,Miami Heat,8:33,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,3,2,-1,418,2013-12-25
2288,Dwight Howard,Houston Rockets,34:32,7,12,58.3,0,0,0.0,1,4,25.0,4,16,20,3,0,2,5,5,15,23,419,2013-12-25
2289,James Harden,Houston Rockets,41:54,11,16,68.8,3,3,100,3,6,50.0,1,5,6,6,0,2,2,3,28,19,419,2013-12-25
2290,Kawhi Leonard,San Antonio Spurs,29:19,6,14,42.9,0,2,0.0,1,1,100,3,4,7,0,0,0,2,3,13,-23,419,2013-12-25
2291,Patty Mills,San Antonio Spurs,17:29,3,6,50.0,1,3,33.3,2,2,100,0,1,1,1,0,0,0,0,9,12,419,2013-12-25
2292,Danny Green,San Antonio Spurs,15:52,1,4,25.0,0,2,0.0,4,5,80.0,0,1,1,0,1,1,2,0,6,6,419,2013-12-25
2293,Cory Joseph,San Antonio Spurs,5:38,1,2,50.0,0,1,0.0,2,2,100,0,1,1,2,0,0,0,0,4,9,419,2013-12-25
2294,Blake Griffin,Los Angeles Clippers,32:31,8,16,50.0,0,1,0.0,4,6,66.7,3,11,14,5,0,0,4,3,20,1,420,2013-12-25
2295,DeAndre Jordan,Los Angeles Clippers,38:59,6,6,100,0,0,0.0,1,2,50.0,2,11,13,1,1,6,3,4,13,-11,420,2013-12-25
2296,Chris Paul,Los Angeles Clippers,39:58,9,20,45.0,1,3,33.3,7,7,100,0,2,2,11,2,0,3,3,26,-1,420,2013-12-25
2297,Andre Iguodala,Golden State Warriors,33:19,3,5,60.0,3,3,100,0,2,0.0,2,2,4,4,2,0,1,0,9,13,420,2013-12-25
2298,Klay Thompson,Golden State Warriors,41:49,10,22,45.5,3,10,30.0,0,2,0.0,0,5,5,4,2,2,1,4,23,8,420,2013-12-25
2299,Stephen Curry,Golden State Warriors,42:29,5,17,29.4,2,6,33.3,3,3,100,1,5,6,11,1,0,2,1,15,8,420,2013-12-25
2300,Harrison Barnes,Golden State Warriors,25:08,3,13,23.1,1,1,100,7,9,77.8,0,5,5,1,0,1,1,0,14,-1,420,2013-12-25
2301,Draymond Green,Golden State Warriors,7:48,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,1,2,0,-9,420,2013-12-25
2302,Kent Bazemore,Golden State Warriors,4:48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-4,420,2013-12-25
2303,Paul Millsap,Atlanta Hawks,47:51,9,17,52.9,2,4,50.0,0,0,0.0,2,9,11,3,2,2,6,4,20,-7,421,2013-12-26
2304,Al Horford,Atlanta Hawks,36:13,11,17,64.7,1,1,100,2,2,100,3,5,8,4,0,2,1,2,25,9,421,2013-12-26
2305,Lou Williams,Atlanta Hawks,21:33,3,9,33.3,0,4,0.0,1,2,50.0,0,0,0,1,1,0,1,3,7,-15,421,2013-12-26
2306,Dennis Schroder,Atlanta Hawks,0:05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-2,421,2013-12-26
2307,Tristan Thompson,Cleveland Cavaliers,46:46,8,13,61.5,0,0,0.0,6,8,75.0,2,4,6,1,0,2,2,4,22,-14,421,2013-12-26
2308,Kyrie Irving,Cleveland Cavaliers,45:05,17,33,51.5,3,8,37.5,3,4,75.0,0,2,2,9,4,1,6,3,40,-9,421,2013-12-26
2309,Mike Conley,Memphis Grizzlies,37:38,4,14,28.6,2,4,50.0,1,2,50.0,1,3,4,6,2,1,2,3,11,-2,422,2013-12-26
2310,James Johnson,Memphis Grizzlies,27:45,5,8,62.5,1,4,25.0,1,2,50.0,2,3,5,0,3,1,1,5,12,-3,422,2013-12-26
2311,Ed Davis,Memphis Grizzlies,13:21,2,6,33.3,0,0,0.0,0,0,0.0,2,3,5,0,0,1,0,1,4,13,422,2013-12-26
2312,Dwight Howard,Houston Rockets,18:05,1,5,20.0,0,0,0.0,0,0,0.0,1,5,6,0,2,0,1,5,2,-1,422,2013-12-26
2313,James Harden,Houston Rockets,43:51,2,9,22.2,1,5,20.0,22,25,88.0,1,5,6,5,0,1,2,2,27,13,422,2013-12-26
2314,Kawhi Leonard,San Antonio Spurs,28:02,3,6,50.0,0,2,0.0,1,2,50.0,1,7,8,2,2,1,2,5,7,-9,423,2013-12-26
2315,Patty Mills,San Antonio Spurs,14:42,2,3,66.7,1,2,50.0,0,0,0.0,0,2,2,2,0,0,1,3,5,16,423,2013-12-26
2316,Danny Green,San Antonio Spurs,27:12,7,7,100,5,5,100,3,3,100,0,0,0,2,3,2,1,3,22,18,423,2013-12-26
2317,Jae Crowder,Dallas Mavericks,15:06,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0,0,2,0,1,2,0,-18,423,2013-12-26
2318,Wayne Ellington,Dallas Mavericks,0:06,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,423,2013-12-26
2319,Blake Griffin,Los Angeles Clippers,41:15,15,27,55.6,1,1,100,4,5,80.0,3,8,11,1,1,2,2,2,35,6,424,2013-12-26
2320,DeAndre Jordan,Los Angeles Clippers,41:35,1,6,16.7,0,0,0.0,0,2,0.0,5,14,19,1,1,2,0,6,2,9,424,2013-12-26
2321,Chris Paul,Los Angeles Clippers,44:50,16,29,55.2,2,3,66.7,0,1,0.0,0,3,3,16,6,0,1,1,34,10,424,2013-12-26
