,Visitor,VisitorScore,Home,HomeScore,Date
597,Pistons,104,Spurs,111,3/9/2011
598,Magic,106,Kings,102,3/9/2011
599,Lakers,88,Heat,94,3/10/2011
600,Knicks,109,Mavericks,127,3/10/2011
601,Nuggets,116,Suns,97,3/10/2011
602,Trail Blazers,92,Bobcats,97,3/11/2011
603,Clippers,98,Nets,102,3/11/2011
604,Celtics,86,76ers,89,3/11/2011
605,Pacers,98,Raptors,108,3/11/2011
606,Hawks,76,Bulls,94,3/11/2011
607,Jazz,101,Timberwolves,122,3/11/2011
608,Pistons,94,Thunder,104,3/11/2011
609,Kings,103,Spurs,108,3/11/2011
610,Magic,120,Warriors,123,3/11/2011
611,Grizzlies,85,Heat,118,3/12/2011
612,Trail Blazers,82,Hawks,91,3/12/2011
613,Clippers,122,Wizards,101,3/12/2011
614,Jazz,100,Bulls,118,3/12/2011
615,76ers,74,Bucks,102,3/12/2011
616,Kings,103,Hornets,115,3/12/2011
617,Spurs,115,Rockets,107,3/12/2011
618,Lakers,96,Mavericks,91,3/12/2011
619,Pistons,101,Nuggets,131,3/12/2011
620,Thunder,95,Cavaliers,75,3/13/2011
621,Bobcats,95,Raptors,90,3/13/2011
622,Magic,111,Suns,88,3/13/2011
623,Bucks,56,Celtics,87,3/13/2011
624,Pacers,106,Knicks,93,3/13/2011
625,Timberwolves,77,Warriors,100,3/13/2011
626,Celtics,79,Nets,88,3/14/2011
627,Thunder,116,Wizards,89,3/14/2011
628,Spurs,80,Heat,110,3/14/2011
629,Clippers,82,Grizzlies,105,3/14/2011
630,Nuggets,114,Hornets,103,3/14/2011
631,Suns,93,Rockets,95,3/14/2011
632,76ers,107,Jazz,112,3/14/2011
633,Warriors,119,Kings,129,3/14/2011
634,Magic,84,Lakers,97,3/14/2011
635,Bucks,85,Hawks,110,3/15/2011
636,Knicks,117,Pacers,119,3/15/2011
637,Wizards,79,Bulls,98,3/15/2011
638,Mavericks,101,Trail Blazers,104,3/15/2011
639,Nuggets,102,Hawks,87,3/16/2011
640,Pacers,80,Celtics,92,3/16/2011
641,Raptors,93,Pistons,107,3/16/2011
642,Thunder,96,Heat,85,3/16/2011
643,Magic,93,Bucks,89,3/16/2011
644,Suns,95,Hornets,100,3/16/2011
645,Bobcats,78,Rockets,94,3/16/2011
646,Timberwolves,104,Jazz,119,3/16/2011
647,Cavaliers,97,Kings,93,3/16/2011
648,Mavericks,112,Warriors,106,3/16/2011
649,76ers,104,Clippers,94,3/16/2011
650,Bulls,84,Nets,73,3/17/2011
651,Grizzlies,99,Knicks,120,3/17/2011
652,Cavaliers,70,Trail Blazers,111,3/17/2011
653,Bulls,108,Pacers,115,3/18/2011
654,Nuggets,82,Magic,85,3/18/2011
655,Wizards,107,Raptors,116,3/18/2011
656,Heat,106,Hawks,85,3/18/2011
657,Knicks,95,Pistons,99,3/18/2011
658,Bobcats,82,Thunder,99,3/18/2011
659,Spurs,97,Mavericks,91,3/18/2011
660,Celtics,77,Rockets,93,3/18/2011
661,Nets,95,Bucks,110,3/18/2011
662,Warriors,97,Suns,108,3/18/2011
663,76ers,102,Kings,80,3/18/2011
664,Timberwolves,98,Lakers,106,3/18/2011
665,Cavaliers,92,Clippers,100,3/19/2011
666,Nuggets,98,Heat,103,3/19/2011
667,Pacers,78,Grizzlies,99,3/19/2011
668,Celtics,89,Hornets,85,3/19/2011
669,Bobcats,98,Spurs,109,3/19/2011
670,76ers,101,Trail Blazers,110,3/19/2011
671,Nets,92,Wizards,98,3/20/2011
672,Pistons,96,Hawks,104,3/20/2011
673,Knicks,95,Bucks,100,3/20/2011
674,Kings,127,Timberwolves,95,3/20/2011
675,Suns,108,Clippers,99,3/20/2011
676,Jazz,108,Rockets,110,3/20/2011
677,Raptors,95,Thunder,93,3/20/2011
678,Warriors,73,Mavericks,101,3/20/2011
679,Trail Blazers,80,Lakers,84,3/20/2011
680,Magic,97,Cavaliers,86,3/21/2011
681,Pacers,102,Nets,98,3/21/2011
682,Celtics,96,Knicks,86,3/21/2011
683,Kings,92,Bulls,132,3/21/2011
684,Jazz,85,Grizzlies,103,3/21/2011
685,Warriors,96,Spurs,111,3/21/2011
686,Raptors,90,Nuggets,123,3/21/2011
687,Bulls,114,Hawks,81,3/22/2011
688,Wizards,76,Trail Blazers,111,3/22/2011
689,Suns,137,Lakers,139,3/22/2011
690,Pacers,111,Bobcats,88,3/23/2011
691,Nets,98,Cavaliers,94,3/23/2011
692,Hawks,100,76ers,105,3/23/2011
693,Grizzlies,90,Celtics,87,3/23/2011
694,Heat,100,Pistons,94,3/23/2011
695,Magic,111,Knicks,99,3/23/2011
696,Kings,97,Bucks,90,3/23/2011
697,Jazz,94,Thunder,106,3/23/2011
698,Warriors,112,Rockets,131,3/23/2011
699,Raptors,106,Suns,114,3/23/2011
700,Spurs,112,Nuggets,115,3/23/2011
701,Wizards,119,Clippers,127,3/23/2011
702,Timberwolves,96,Mavericks,104,3/24/2011
703,Hornets,121,Jazz,117,3/24/2011
704,Kings,110,Pacers,93,3/25/2011
705,Nets,85,Magic,95,3/25/2011
706,Bobcats,83,Celtics,81,3/25/2011
707,Pistons,91,Cavaliers,97,3/25/2011
708,76ers,99,Heat,111,3/25/2011
709,Bucks,102,Knicks,96,3/25/2011
710,Grizzlies,96,Bulls,99,3/25/2011
711,Timberwolves,103,Thunder,111,3/25/2011
712,Wizards,94,Nuggets,114,3/25/2011
713,Hornets,106,Suns,100,3/25/2011
714,Spurs,96,Trail Blazers,98,3/25/2011
715,Raptors,100,Warriors,138,3/25/2011
716,Clippers,104,Lakers,112,3/25/2011
717,Nets,87,Hawks,98,3/26/2011
718,Knicks,106,Bobcats,114,3/26/2011
719,Pacers,88,Pistons,100,3/26/2011
720,Bulls,95,Bucks,87,3/26/2011
721,Mavericks,94,Jazz,77,3/26/2011
722,Raptors,90,Clippers,94,3/26/2011
723,Kings,114,76ers,111,3/27/2011
724,Hawks,99,Cavaliers,83,3/27/2011
725,Rockets,119,Heat,125,3/27/2011
726,Spurs,104,Grizzlies,111,3/27/2011
727,Celtics,85,Timberwolves,82,3/27/2011
728,Trail Blazers,90,Thunder,99,3/27/2011
729,Wizards,104,Warriors,114,3/27/2011
730,Hornets,84,Lakers,102,3/27/2011
731,Mavericks,91,Suns,83,3/27/2011
732,Bucks,86,Bobcats,87,3/28/2011
733,Celtics,100,Pacers,107,3/28/2011
734,Magic,106,Knicks,113,3/28/2011
735,76ers,97,Bulls,85,3/28/2011
736,Trail Blazers,100,Spurs,92,3/28/2011
737,Wizards,100,Jazz,95,3/28/2011
738,Heat,90,Cavaliers,102,3/29/2011
739,Rockets,112,Nets,87,3/29/2011
740,Warriors,114,Thunder,115,3/29/2011
741,Suns,113,Kings,116,3/29/2011
742,Magic,82,Hawks,85,3/30/2011
743,Cavaliers,97,Bobcats,98,3/30/2011
744,Pistons,101,Pacers,111,3/30/2011
745,Rockets,97,76ers,108,3/30/2011
746,Bucks,104,Raptors,98,3/30/2011
747,Heat,123,Wizards,107,3/30/2011
748,Nets,116,Knicks,120,3/30/2011
749,Warriors,91,Grizzlies,110,3/30/2011
750,Bulls,108,Timberwolves,91,3/30/2011
751,Trail Blazers,91,Hornets,95,3/30/2011
752,Kings,90,Nuggets,104,3/30/2011
753,Thunder,116,Suns,98,3/30/2011
754,Mavericks,106,Clippers,100,3/30/2011
755,Celtics,107,Spurs,97,3/31/2011
756,Mavericks,82,Lakers,110,3/31/2011
757,Bucks,88,Pacers,89,4/1/2011
758,Bobcats,77,Magic,89,4/1/2011
759,Nets,90,76ers,115,4/1/2011
760,Cavaliers,107,Wizards,115,4/1/2011
761,Bulls,101,Pistons,96,4/1/2011
762,Celtics,83,Hawks,88,4/1/2011
763,Heat,111,Timberwolves,92,4/1/2011
764,Grizzlies,93,Hornets,81,4/1/2011
765,Spurs,114,Rockets,119,4/1/2011
766,Clippers,98,Suns,111,4/1/2011
767,Thunder,91,Trail Blazers,98,4/1/2011
768,Nuggets,99,Kings,90,4/1/2011
769,Lakers,96,Jazz,85,4/1/2011
770,Raptors,106,Bulls,113,4/2/2011
771,Timberwolves,89,Grizzlies,106,4/2/2011
772,76ers,87,Bucks,93,4/2/2011
773,Mavericks,92,Warriors,99,4/2/2011
774,Thunder,92,Clippers,98,4/2/2011
775,Suns,97,Spurs,114,4/3/2011
776,Nuggets,95,Lakers,90,4/3/2011
777,Pistons,90,Celtics,101,4/3/2011
778,Wizards,97,Bobcats,91,4/3/2011
779,Heat,108,Nets,94,4/3/2011
780,Cavaliers,107,Knicks,123,4/3/2011
781,Magic,98,Raptors,102,4/3/2011
782,Jazz,97,Kings,106,4/3/2011
783,Hawks,109,Rockets,114,4/3/2011
784,Pacers,96,Hornets,108,4/3/2011
785,Mavericks,96,Trail Blazers,104,4/3/2011
786,Spurs,97,Hawks,90,4/5/2011
787,Bobcats,89,Cavaliers,99,4/5/2011
788,Timberwolves,105,Nets,107,4/5/2011
789,Bucks,72,Magic,78,4/5/2011
790,Pistons,105,Wizards,107,4/5/2011
791,76ers,82,Celtics,99,4/5/2011
792,Raptors,118,Knicks,131,4/5/2011
793,Suns,94,Bulls,97,4/5/2011
794,Clippers,82,Grizzlies,81,4/5/2011
795,Kings,104,Rockets,101,4/5/2011
796,Thunder,101,Nuggets,94,4/5/2011
797,Warriors,108,Trail Blazers,87,4/5/2011
798,Jazz,86,Lakers,85,4/5/2011
799,Magic,111,Bobcats,102,4/6/2011
800,Wizards,112,Pacers,136,4/6/2011
801,Knicks,97,76ers,92,4/6/2011
802,Cavaliers,104,Raptors,96,4/6/2011
803,Nets,109,Pistons,116,4/6/2011
804,Bucks,90,Heat,85,4/6/2011
805,Suns,108,Timberwolves,98,4/6/2011
806,Rockets,93,Hornets,101,4/6/2011
807,Clippers,108,Thunder,112,4/6/2011
808,Kings,92,Spurs,124,4/6/2011
809,Nuggets,104,Mavericks,96,4/6/2011
810,Lakers,87,Warriors,95,4/6/2011
811,Celtics,81,Bulls,97,4/7/2011
812,Trail Blazers,98,Jazz,87,4/7/2011
813,Hawks,102,Pacers,114,4/8/2011
814,Knicks,116,Nets,93,4/8/2011
815,Raptors,93,76ers,98,4/8/2011
816,Wizards,88,Celtics,104,4/8/2011
817,Bulls,93,Cavaliers,82,4/8/2011
818,Bucks,100,Pistons,110,4/8/2011
819,Bobcats,103,Heat,112,4/8/2011
820,Kings,96,Grizzlies,101,4/8/2011
821,Suns,97,Hornets,109,4/8/2011
822,Nuggets,89,Thunder,104,4/8/2011
823,Clippers,96,Mavericks,107,4/8/2011
824,Lakers,86,Trail Blazers,93,4/8/2011
825,Hawks,83,Wizards,115,4/9/2011
826,Clippers,78,Rockets,99,4/9/2011
827,Cavaliers,101,Bucks,108,4/9/2011
828,Jazz,102,Spurs,111,4/9/2011
829,Timberwolves,106,Nuggets,130,4/9/2011
830,Bulls,102,Magic,99,4/10/2011
831,Celtics,77,Heat,100,4/10/2011
832,Pistons,112,Bobcats,101,4/10/2011
833,Nets,92,Raptors,99,4/10/2011
834,Hornets,89,Grizzlies,111,4/10/2011
835,Knicks,110,Pacers,109,4/10/2011
836,Suns,90,Mavericks,115,4/10/2011
837,Kings,104,Warriors,103,4/10/2011
838,Thunder,120,Lakers,106,4/10/2011
839,Heat,98,Hawks,90,4/11/2011
840,Bobcats,105,Nets,103,4/11/2011
841,Magic,95,76ers,85,4/11/2011
842,Celtics,94,Wizards,95,4/11/2011
843,Cavaliers,110,Pistons,101,4/11/2011
844,Raptors,86,Bucks,93,4/11/2011
845,Jazz,90,Hornets,78,4/11/2011
846,Mavericks,98,Rockets,91,4/11/2011
847,Warriors,111,Nuggets,134,4/11/2011
848,Timberwolves,127,Suns,135,4/11/2011
849,Thunder,120,Kings,112,4/11/2011
850,Bulls,103,Knicks,90,4/12/2011
851,Grizzlies,89,Trail Blazers,102,4/12/2011
852,Spurs,93,Lakers,102,4/12/2011
853,Knicks,102,Celtics,112,4/13/2011
854,Hawks,85,Bobcats,96,4/13/2011
855,Wizards,93,Cavaliers,100,4/13/2011
856,Pacers,74,Magic,92,4/13/2011
857,Pistons,104,76ers,100,4/13/2011
858,Heat,97,Raptors,79,4/13/2011
859,Nets,92,Bulls,97,4/13/2011
860,Hornets,89,Mavericks,121,4/13/2011
861,Rockets,121,Timberwolves,102,4/13/2011
862,Bucks,110,Thunder,106,4/13/2011
863,Nuggets,103,Jazz,107,4/13/2011
864,Trail Blazers,86,Warriors,110,4/13/2011
865,Grizzlies,103,Clippers,110,4/13/2011
866,Spurs,103,Suns,106,4/13/2011
867,Lakers,116,Kings,108,4/13/2011
868,Celtics,104,Knicks,106,12/25/2011
869,Heat,105,Mavericks,94,12/25/2011
870,Bulls,88,Lakers,87,12/25/2011
871,Magic,89,Thunder,97,12/25/2011
872,Clippers,105,Warriors,86,12/25/2011
873,Nets,90,Wizards,84,12/26/2011
874,Bucks,95,Bobcats,96,12/26/2011
875,Rockets,95,Magic,104,12/26/2011
876,Raptors,104,Cavaliers,96,12/26/2011
877,Pistons,79,Pacers,91,12/26/2011
878,Thunder,104,Timberwolves,100,12/26/2011
879,Nuggets,115,Mavericks,93,12/26/2011
880,Grizzlies,82,Spurs,95,12/26/2011
881,Hornets,85,Suns,84,12/26/2011
882,Lakers,91,Kings,100,12/26/2011
883,76ers,103,Trail Blazers,107,12/26/2011
884,Bulls,91,Warriors,99,12/26/2011
885,Hawks,106,Nets,70,12/27/2011
886,Celtics,107,Heat,115,12/27/2011
887,Timberwolves,95,Bucks,98,12/27/2011
888,Kings,79,Trail Blazers,101,12/27/2011
889,Jazz,71,Lakers,96,12/27/2011
890,Pacers,90,Raptors,85,12/28/2011
891,Heat,96,Bobcats,95,12/28/2011
892,Wizards,83,Hawks,101,12/28/2011
893,Cavaliers,105,Pistons,89,12/28/2011
894,Thunder,98,Grizzlies,95,12/28/2011
895,Celtics,78,Hornets,97,12/28/2011
896,Clippers,90,Spurs,115,12/28/2011
897,Jazz,100,Nuggets,117,12/28/2011
898,76ers,103,Suns,83,12/28/2011
899,Knicks,78,Warriors,92,12/28/2011
900,Nets,78,Magic,94,12/29/2011
901,Spurs,85,Rockets,105,12/29/2011
902,Mavericks,102,Thunder,104,12/29/2011
903,Bulls,108,Kings,98,12/29/2011
904,Nuggets,102,Trail Blazers,111,12/29/2011
905,Knicks,82,Lakers,99,12/29/2011
906,Magic,100,Bobcats,79,12/30/2011
907,Cavaliers,91,Pacers,98,12/30/2011
908,Pistons,85,Celtics,96,12/30/2011
909,Nets,98,Hawks,105,12/30/2011
910,Rockets,93,Grizzlies,113,12/30/2011
911,Suns,93,Hornets,78,12/30/2011
912,Heat,103,Timberwolves,101,12/30/2011
913,Wizards,81,Bucks,102,12/30/2011
914,Raptors,86,Mavericks,99,12/30/2011
915,76ers,99,Jazz,102,12/30/2011
916,Bulls,114,Clippers,101,12/30/2011
917,Nuggets,89,Lakers,92,12/31/2011
918,Pacers,88,Pistons,96,12/31/2011
919,Hawks,84,Rockets,95,12/31/2011
920,Suns,97,Thunder,107,12/31/2011
921,Knicks,114,Kings,92,12/31/2011
922,Jazz,89,Spurs,104,12/31/2011
923,76ers,107,Warriors,79,12/31/2011
924,Bulls,95,Pacers,86,12/16/2011
925,76ers,103,Wizards,78,12/16/2011
926,Cavaliers,91,Pistons,87,12/16/2011
927,Hornets,97,Grizzlies,90,12/16/2011
928,Knicks,92,Nets,83,12/17/2011
929,Spurs,87,Rockets,101,12/17/2011
930,Bucks,96,Timberwolves,117,12/17/2011
931,Kings,96,Warriors,107,12/17/2011
932,Celtics,76,Raptors,75,12/18/2011
933,Magic,85,Heat,118,12/18/2011
934,Thunder,106,Mavericks,92,12/18/2011
935,Hawks,77,Bobcats,79,12/19/2011
936,Jazz,90,Trail Blazers,110,12/19/2011
937,Clippers,114,Lakers,95,12/19/2011
938,Wizards,94,76ers,101,12/20/2011
939,Pistons,90,Cavaliers,89,12/20/2011
940,Pacers,85,Bulls,93,12/20/2011
941,Mavericks,83,Thunder,87,12/20/2011
942,Suns,110,Nuggets,127,12/20/2011
943,Warriors,91,Kings,95,12/20/2011
944,Heat,100,Magic,104,12/21/2011
945,Raptors,73,Celtics,81,12/21/2011
946,Nets,82,Knicks,88,12/21/2011
947,Grizzlies,80,Hornets,95,12/21/2011
948,Timberwolves,85,Bucks,84,12/21/2011
949,Rockets,95,Spurs,97,12/21/2011
950,Trail Blazers,89,Jazz,92,12/21/2011
951,Lakers,103,Clippers,108,12/21/2011
952,Bobcats,75,Hawks,92,12/22/2011
953,Nuggets,110,Suns,85,12/22/2011
954,Celtics,104,Knicks,106,12/25/2011
955,Heat,105,Mavericks,94,12/25/2011
956,Bulls,88,Lakers,87,12/25/2011
957,Magic,89,Thunder,97,12/25/2011
958,Clippers,105,Warriors,86,12/25/2011
959,Nets,90,Wizards,84,12/26/2011
960,Bucks,95,Bobcats,96,12/26/2011
961,Rockets,95,Magic,104,12/26/2011
962,Raptors,104,Cavaliers,96,12/26/2011
963,Pistons,79,Pacers,91,12/26/2011
964,Thunder,104,Timberwolves,100,12/26/2011
965,Nuggets,115,Mavericks,93,12/26/2011
966,Grizzlies,82,Spurs,95,12/26/2011
967,Hornets,85,Suns,84,12/26/2011
968,Lakers,91,Kings,100,12/26/2011
969,76ers,103,Trail Blazers,107,12/26/2011
970,Bulls,91,Warriors,99,12/26/2011
971,Hawks,106,Nets,70,12/27/2011
972,Celtics,107,Heat,115,12/27/2011
973,Timberwolves,95,Bucks,98,12/27/2011
974,Kings,79,Trail Blazers,101,12/27/2011
975,Jazz,71,Lakers,96,12/27/2011
976,Pacers,90,Raptors,85,12/28/2011
977,Heat,96,Bobcats,95,12/28/2011
978,Wizards,83,Hawks,101,12/28/2011
979,Cavaliers,105,Pistons,89,12/28/2011
980,Thunder,98,Grizzlies,95,12/28/2011
981,Celtics,78,Hornets,97,12/28/2011
982,Clippers,90,Spurs,115,12/28/2011
983,Jazz,100,Nuggets,117,12/28/2011
984,76ers,103,Suns,83,12/28/2011
985,Knicks,78,Warriors,92,12/28/2011
986,Nets,78,Magic,94,12/29/2011
987,Spurs,85,Rockets,105,12/29/2011
988,Mavericks,102,Thunder,104,12/29/2011
989,Bulls,108,Kings,98,12/29/2011
990,Nuggets,102,Trail Blazers,111,12/29/2011
991,Knicks,82,Lakers,99,12/29/2011
992,Magic,100,Bobcats,79,12/30/2011
993,Cavaliers,91,Pacers,98,12/30/2011
994,Pistons,85,Celtics,96,12/30/2011
995,Nets,98,Hawks,105,12/30/2011
996,Rockets,93,Grizzlies,113,12/30/2011
997,Suns,93,Hornets,78,12/30/2011
998,Heat,103,Timberwolves,101,12/30/2011
999,Wizards,81,Bucks,102,12/30/2011
1000,Raptors,86,Mavericks,99,12/30/2011
1001,76ers,99,Jazz,102,12/30/2011
1002,Bulls,114,Clippers,101,12/30/2011
1003,Nuggets,89,Lakers,92,12/31/2011
1004,Pacers,88,Pistons,96,12/31/2011
1005,Hawks,84,Rockets,95,12/31/2011
1006,Suns,97,Thunder,107,12/31/2011
1007,Knicks,114,Kings,92,12/31/2011
1008,Jazz,89,Spurs,104,12/31/2011
1009,76ers,107,Warriors,79,12/31/2011
1010,Celtics,94,Wizards,86,1/1/2012
1011,Raptors,96,Magic,102,1/1/2012
1012,Bobcats,90,Heat,129,1/1/2012
1013,Nets,82,Cavaliers,98,1/1/2012
1014,Mavericks,82,Timberwolves,99,1/1/2012
1015,Grizzlies,64,Bulls,104,1/1/2012
1016,Lakers,90,Nuggets,99,1/1/2012
1017,Hornets,80,Kings,96,1/1/2012
1018,Trail Blazers,88,Clippers,93,1/1/2012
1019,Warriors,91,Suns,102,1/2/2012
1020,Wizards,92,Celtics,100,1/2/2012
1021,Pacers,108,Nets,94,1/2/2012
1022,Raptors,90,Knicks,85,1/2/2012
1023,Hawks,100,Heat,92,1/2/2012
1024,Magic,78,Pistons,89,1/2/2012
1025,Spurs,96,Timberwolves,106,1/2/2012
1026,Thunder,87,Mavericks,100,1/2/2012
1027,Bucks,86,Nuggets,91,1/2/2012
1028,Hornets,90,Jazz,94,1/2/2012
1029,Bobcats,101,Cavaliers,115,1/3/2012
1030,Hawks,74,Bulls,76,1/3/2012
1031,Kings,96,Grizzlies,113,1/3/2012
1032,Trail Blazers,103,Thunder,93,1/3/2012
1033,Bucks,73,Jazz,85,1/3/2012
1034,Rockets,99,Lakers,108,1/3/2012
1035,Cavaliers,77,Raptors,92,1/4/2012
1036,Wizards,85,Magic,103,1/4/2012
1037,Nets,70,Celtics,89,1/4/2012
1038,Bobcats,118,Knicks,110,1/4/2012
1039,Pacers,83,Heat,118,1/4/2012
1040,Bulls,99,Pistons,83,1/4/2012
1041,76ers,101,Hornets,93,1/4/2012
1042,Grizzlies,90,Timberwolves,86,1/4/2012
1043,Suns,89,Mavericks,98,1/4/2012
1044,Warriors,95,Spurs,101,1/4/2012
1045,Kings,83,Nuggets,110,1/4/2012
1046,Rockets,89,Clippers,117,1/4/2012
1047,Heat,116,Hawks,109,1/5/2012
1048,Mavericks,71,Spurs,93,1/5/2012
1049,Bucks,100,Kings,103,1/5/2012
1050,Lakers,96,Trail Blazers,107,1/5/2012
1051,Nets,97,Raptors,85,1/6/2012
1052,Pistons,73,76ers,96,1/6/2012
1053,Knicks,99,Wizards,96,1/6/2012
1054,Hawks,102,Bobcats,96,1/6/2012
1055,Pacers,87,Celtics,74,1/6/2012
1056,Bulls,97,Magic,83,1/6/2012
1057,Nuggets,96,Hornets,88,1/6/2012
1058,Rockets,94,Thunder,109,1/6/2012
1059,Cavaliers,98,Timberwolves,87,1/6/2012
1060,Grizzlies,85,Jazz,94,1/6/2012
1061,Trail Blazers,77,Suns,102,1/6/2012
1062,Warriors,90,Lakers,97,1/6/2012
1063,Bulls,94,Hawks,109,1/7/2012
1064,Bobcats,77,Pacers,99,1/7/2012
1065,Heat,101,Nets,90,1/7/2012
1066,Knicks,103,Pistons,80,1/7/2012
1067,Raptors,62,76ers,97,1/7/2012
1068,Thunder,98,Rockets,95,1/7/2012
1069,Nuggets,117,Spurs,121,1/7/2012
1070,Hornets,81,Mavericks,96,1/7/2012
1071,Bucks,86,Clippers,92,1/7/2012
1072,Jazz,88,Warriors,87,1/7/2012
1073,Timberwolves,93,Wizards,72,1/8/2012
1074,Magic,104,Kings,97,1/8/2012
1075,Spurs,96,Thunder,108,1/8/2012
1076,Bucks,93,Suns,109,1/8/2012
1077,Cavaliers,78,Trail Blazers,98,1/8/2012
1078,Grizzlies,82,Lakers,90,1/8/2012
1079,Timberwolves,87,Raptors,97,1/9/2012
1080,Pacers,86,76ers,96,1/9/2012
1081,Hawks,106,Nets,101,1/9/2012
1082,Bobcats,87,Knicks,91,1/9/2012
1083,Pistons,68,Bulls,92,1/9/2012
1084,Hornets,94,Nuggets,81,1/9/2012
1085,Kings,85,76ers,112,1/10/2012
1086,Raptors,78,Wizards,93,1/10/2012
1087,Rockets,82,Bobcats,70,1/10/2012
1088,Mavericks,100,Pistons,86,1/10/2012
1089,Spurs,103,Bucks,106,1/10/2012
1090,Thunder,100,Grizzlies,95,1/10/2012
1091,Bulls,111,Timberwolves,100,1/10/2012
1092,Cavaliers,105,Jazz,113,1/10/2012
1093,Clippers,97,Trail Blazers,105,1/10/2012
1094,Suns,83,Lakers,99,1/10/2012
1095,Heat,106,Warriors,111,1/10/2012
1096,Kings,98,Raptors,91,1/11/2012
1097,Hawks,84,Pacers,96,1/11/2012
1098,76ers,79,Knicks,85,1/11/2012
1099,Mavericks,90,Celtics,85,1/11/2012
1100,Wizards,64,Bulls,78,1/11/2012
1101,Thunder,95,Hornets,85,1/11/2012
1102,Rockets,95,Spurs,101,1/11/2012
1103,Nets,115,Nuggets,123,1/11/2012
1104,Lakers,90,Jazz,87,1/11/2012
1105,Magic,107,Trail Blazers,104,1/11/2012
1106,Heat,89,Clippers,95,1/11/2012
1107,Bobcats,81,Hawks,111,1/12/2012
1108,Pistons,93,Bucks,102,1/12/2012
1109,Knicks,83,Grizzlies,94,1/12/2012
1110,Cavaliers,101,Suns,90,1/12/2012
1111,Magic,117,Warriors,109,1/12/2012
1112,Pacers,95,Raptors,90,1/13/2012
1113,Wizards,89,76ers,120,1/13/2012
1114,Pistons,98,Bobcats,81,1/13/2012
1115,Bulls,88,Celtics,79,1/13/2012
1116,Timberwolves,87,Hornets,80,1/13/2012
1117,Kings,89,Rockets,103,1/13/2012
1118,Bucks,76,Mavericks,102,1/13/2012
1119,Trail Blazers,83,Spurs,99,1/13/2012
1120,Nets,110,Suns,103,1/13/2012
1121,Heat,104,Nuggets,117,1/13/2012
1122,Cavaliers,92,Lakers,97,1/13/2012
1123,76ers,103,Wizards,90,1/14/2012
1124,Warriors,100,Bobcats,112,1/14/2012
1125,Timberwolves,91,Hawks,93,1/14/2012
1126,Celtics,83,Pacers,97,1/14/2012
1127,Raptors,64,Bulls,77,1/14/2012
1128,Hornets,99,Grizzlies,108,1/14/2012
1129,Trail Blazers,105,Rockets,107,1/14/2012
1130,Knicks,92,Thunder,104,1/14/2012
1131,Kings,60,Mavericks,99,1/14/2012
1132,Nets,94,Jazz,107,1/14/2012
1133,Lakers,94,Clippers,102,1/14/2012
1134,Warriors,99,Pistons,91,1/15/2012
1135,Jazz,106,Nuggets,96,1/15/2012
1136,Suns,91,Spurs,102,1/15/2012
1137,Magic,102,Knicks,93,1/16/2012
1138,Bulls,86,Grizzlies,102,1/16/2012
1139,Bucks,82,76ers,94,1/16/2012
1140,Rockets,114,Wizards,106,1/16/2012
1141,Cavaliers,102,Bobcats,94,1/16/2012
1142,Trail Blazers,84,Hornets,77,1/16/2012
1143,Nets,91,Clippers,101,1/16/2012
1144,Raptors,84,Hawks,93,1/16/2012
1145,Thunder,97,Celtics,88,1/16/2012
1146,Kings,86,Timberwolves,99,1/16/2012
1147,Mavericks,70,Lakers,73,1/16/2012
1148,Bobcats,89,Magic,96,1/17/2012
1149,Warriors,105,Cavaliers,95,1/17/2012
1150,Spurs,98,Heat,120,1/17/2012
1151,Suns,97,Bulls,118,1/17/2012
1152,Nuggets,105,Bucks,95,1/17/2012
1153,Pistons,80,Rockets,97,1/17/2012
1154,Clippers,79,Jazz,108,1/17/2012
1155,Nuggets,108,76ers,104,1/18/2012
1156,Thunder,102,Wizards,105,1/18/2012
1157,Spurs,85,Magic,83,1/18/2012
1158,Raptors,73,Celtics,96,1/18/2012
1159,Warriors,100,Nets,107,1/18/2012
1160,Suns,91,Knicks,88,1/18/2012
1161,Trail Blazers,89,Hawks,92,1/18/2012
1162,Grizzlies,93,Hornets,87,1/18/2012
1163,Pistons,85,Timberwolves,93,1/18/2012
1164,Pacers,88,Kings,92,1/18/2012
1165,Mavericks,89,Clippers,91,1/18/2012
1166,Lakers,87,Heat,98,1/19/2012
1167,Hornets,88,Rockets,90,1/19/2012
1168,Mavericks,94,Jazz,91,1/19/2012
1169,Trail Blazers,94,Raptors,84,1/20/2012
1170,Hawks,76,76ers,90,1/20/2012
1171,Nuggets,108,Wizards,104,1/20/2012
1172,Suns,79,Celtics,71,1/20/2012
1173,Bucks,100,Knicks,86,1/20/2012
1174,Grizzlies,98,Pistons,81,1/20/2012
1175,Bulls,114,Cavaliers,75,1/20/2012
1176,Lakers,80,Magic,92,1/20/2012
1177,Kings,88,Spurs,86,1/20/2012
1178,Timberwolves,101,Clippers,98,1/20/2012
1179,Pacers,94,Warriors,91,1/20/2012
1180,Cavaliers,94,Hawks,121,1/21/2012
1181,Nuggets,119,Knicks,114,1/21/2012
1182,76ers,92,Heat,113,1/21/2012
1183,Trail Blazers,91,Pistons,94,1/21/2012
1184,Thunder,84,Nets,74,1/21/2012
1185,Bobcats,89,Bulls,95,1/21/2012
1186,Kings,95,Grizzlies,128,1/21/2012
