,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
86,JaMychal Green,Memphis Grizzlies,28:43,4,10,40.0,2,2,100,2,2,100,4,3,7,1,0,1,1,4,12,4,8,2016-10-26
87,Mike Conley,Memphis Grizzlies,29:39,8,14,57.1,4,5,80.0,4,5,80.0,0,1,1,4,0,1,2,5,24,-3,8,2016-10-26
88,Danilo Gallinari,Denver Nuggets,37:43,5,11,45.5,3,6,50.0,2,4,50.0,0,3,3,2,3,1,1,2,15,3,9,2016-10-26
89,Nikola Jokic,Denver Nuggets,21:08,2,5,40.0,1,2,50.0,0,0,0.0,1,6,7,2,0,0,4,4,5,5,9,2016-10-26
90,Jusuf Nurkic,Denver Nuggets,26:01,9,13,69.2,0,0,0.0,5,6,83.3,2,7,9,3,0,1,1,3,23,2,9,2016-10-26
91,Will Barton,Denver Nuggets,34:46,7,12,58.3,2,3,66.7,6,6,100,2,3,5,2,0,0,2,2,22,-3,9,2016-10-26
92,Jamal Murray,Denver Nuggets,13:15,0,2,0.0,0,1,0.0,1,2,50.0,0,4,4,1,0,0,1,0,1,8,9,2016-10-26
93,Juancho Hernangomez,Denver Nuggets,0:39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,9,2016-10-26
94,Solomon Hill,New Orleans Pelicans,27:03,1,7,14.3,0,4,0.0,0,0,0.0,0,1,1,1,1,0,2,4,2,1,9,2016-10-26
95,Anthony Davis,New Orleans Pelicans,41:14,17,34,50.0,0,2,0.0,16,17,94.1,1,14,15,5,5,4,3,4,50,-3,9,2016-10-26
96,E'Twaun Moore,New Orleans Pelicans,28:09,3,8,37.5,2,4,50.0,2,2,100,0,1,1,4,1,1,2,4,10,10,9,2016-10-26
97,Buddy Hield,New Orleans Pelicans,16:50,2,8,25.0,0,3,0.0,0,0,0.0,1,0,1,3,0,0,0,1,4,-12,9,2016-10-26
98,Domantas Sabonis,Oklahoma City Thunder,16:21,2,5,40.0,1,3,33.3,0,0,0.0,0,4,4,0,0,0,0,2,5,-10,10,2016-10-26
99,Steven Adams,Oklahoma City Thunder,35:33,7,16,43.8,0,0,0.0,2,2,100,2,3,5,1,3,0,2,4,16,13,10,2016-10-26
100,Victor Oladipo,Oklahoma City Thunder,26:03,4,16,25.0,0,5,0.0,2,3,66.7,2,3,5,1,0,1,3,2,10,-5,10,2016-10-26
101,Russell Westbrook,Oklahoma City Thunder,36:23,11,21,52.4,1,2,50.0,9,11,81.8,1,11,12,9,0,0,2,2,32,10,10,2016-10-26
102,Robert Covington,Philadelphia 76ers,31:56,3,6,50.0,2,4,50.0,2,2,100,1,4,5,2,2,1,0,1,10,2,10,2016-10-26
103,Dario Saric,Philadelphia 76ers,27:27,2,12,16.7,0,4,0.0,1,2,50.0,1,6,7,2,0,0,2,3,5,-4,10,2016-10-26
104,Joel Embiid,Philadelphia 76ers,22:25,6,16,37.5,1,3,33.3,7,8,87.5,0,7,7,0,0,2,4,4,20,-6,10,2016-10-26
105,T.J. McConnell,Philadelphia 76ers,16:09,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,7,2,0,1,3,0,-14,10,2016-10-26
106,Jerami Grant,Philadelphia 76ers,21:51,4,10,40.0,0,1,0.0,2,4,50.0,0,3,3,0,0,2,2,2,10,1,10,2016-10-26
107,Richaun Holmes,Philadelphia 76ers,11:52,2,2,100,0,0,0.0,2,2,100,1,2,3,0,0,3,1,3,6,1,10,2016-10-26
108,Rudy Gay,Sacramento Kings,33:11,9,15,60.0,1,3,33.3,3,4,75.0,0,3,3,2,0,4,0,1,22,26,11,2016-10-26
109,Willie Cauley-Stein,Sacramento Kings,19:06,3,6,50.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,1,1,6,0,11,2016-10-26
110,Garrett Temple,Sacramento Kings,17:51,6,8,75.0,0,1,0.0,0,0,0.0,1,1,2,3,0,0,2,2,12,7,11,2016-10-26
111,Ben McLemore,Sacramento Kings,16:44,3,7,42.9,0,2,0.0,0,1,0.0,0,0,0,2,0,0,1,0,6,21,11,2016-10-26
112,T.J. Warren,Phoenix Suns,30:24,5,14,35.7,0,2,0.0,4,4,100,2,3,5,1,2,0,0,5,14,-15,11,2016-10-26
113,Devin Booker,Phoenix Suns,24:33,8,12,66.7,0,3,0.0,2,5,40.0,0,2,2,3,0,0,4,5,18,-5,11,2016-10-26
114,Eric Bledsoe,Phoenix Suns,29:27,5,11,45.5,2,5,40.0,4,4,100,0,6,6,5,1,0,4,3,16,-9,11,2016-10-26
115,Alex Len,Phoenix Suns,24:09,3,6,50.0,0,0,0.0,2,2,100,2,5,7,2,1,0,1,4,8,-13,11,2016-10-26
116,P.J. Tucker,Phoenix Suns,5:39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-14,11,2016-10-26
117,Trevor Ariza,Houston Rockets,32:51,2,8,25.0,1,4,25.0,0,0,0.0,0,6,6,2,1,0,0,2,5,-3,12,2016-10-26
118,Clint Capela,Houston Rockets,25:40,8,11,72.7,0,0,0.0,0,1,0.0,3,6,9,0,0,1,1,2,16,8,12,2016-10-26
119,Eric Gordon,Houston Rockets,34:27,7,15,46.7,2,8,25.0,3,4,75.0,0,5,5,0,1,0,1,1,19,-14,12,2016-10-26
120,James Harden,Houston Rockets,37:11,9,19,47.4,1,7,14.3,15,16,93.8,3,4,7,17,1,0,7,5,34,10,12,2016-10-26
121,Sam Dekker,Houston Rockets,13:36,2,3,66.7,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,2,4,-4,12,2016-10-26
122,Julius Randle,Los Angeles Lakers,29:11,9,11,81.8,0,1,0.0,0,1,0.0,0,7,7,6,0,1,2,4,18,-8,12,2016-10-26
123,D'Angelo Russell,Los Angeles Lakers,29:04,7,16,43.8,4,10,40.0,2,3,66.7,0,1,1,3,1,0,3,2,20,-5,12,2016-10-26
124,Brandon Ingram,Los Angeles Lakers,23:40,4,6,66.7,1,2,50.0,0,0,0.0,0,3,3,0,0,0,1,0,9,10,12,2016-10-26
125,Jordan Clarkson,Los Angeles Lakers,24:35,8,12,66.7,2,3,66.7,7,7,100,1,2,3,1,3,0,4,3,25,6,12,2016-10-26
126,Lou Williams,Los Angeles Lakers,14:26,2,5,40.0,2,4,50.0,6,7,85.7,0,0,0,2,3,0,1,0,12,17,12,2016-10-26
127,Markieff Morris,Washington Wizards,27:39,9,18,50.0,2,3,66.7,2,2,100,1,3,4,2,2,1,0,2,22,-7,13,2016-10-27
128,Bradley Beal,Washington Wizards,23:42,6,12,50.0,0,2,0.0,1,1,100,0,0,0,4,0,0,3,4,13,-16,13,2016-10-27
129,John Wall,Washington Wizards,30:17,3,15,20.0,0,2,0.0,6,7,85.7,2,1,3,10,4,1,5,2,12,-9,13,2016-10-27
130,Trey Burke,Washington Wizards,17:43,4,7,57.1,0,2,0.0,0,1,0.0,0,0,0,2,1,0,2,0,8,-6,13,2016-10-27
131,Tomas Satoransky,Washington Wizards,4:13,1,1,100,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,2,4,13,2016-10-27
132,Kent Bazemore,Atlanta Hawks,26:08,1,7,14.3,1,4,25.0,4,4,100,0,3,3,1,1,0,4,4,7,-2,13,2016-10-27
133,Paul Millsap,Atlanta Hawks,30:48,11,20,55.0,3,6,50.0,3,4,75.0,2,5,7,6,0,1,2,0,28,22,13,2016-10-27
134,Dwight Howard,Atlanta Hawks,30:06,4,9,44.4,0,0,0.0,3,4,75.0,7,12,19,2,1,3,3,2,11,5,13,2016-10-27
135,Dennis Schroder,Atlanta Hawks,25:08,6,12,50.0,2,4,50.0,0,0,0.0,0,2,2,2,1,0,4,3,14,-1,13,2016-10-27
136,Mike Muscala,Atlanta Hawks,25:41,3,6,50.0,1,2,50.0,2,2,100,1,3,4,1,2,3,0,2,9,2,13,2016-10-27
137,Taurean Prince,Atlanta Hawks,3:51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,1,0,-4,13,2016-10-27
138,DeAndre' Bembry,Atlanta Hawks,2:26,1,1,100,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,1,13,2016-10-27
139,Jae Crowder,Boston Celtics,35:26,4,6,66.7,1,2,50.0,5,5,100,1,5,6,1,2,0,1,4,14,-2,14,2016-10-27
140,Al Horford,Boston Celtics,30:03,4,9,44.4,0,2,0.0,3,4,75.0,0,7,7,5,0,1,1,5,11,-3,14,2016-10-27
141,Avery Bradley,Boston Celtics,40:36,6,12,50.0,1,3,33.3,3,4,75.0,1,5,6,5,0,1,2,2,16,-10,14,2016-10-27
142,Terry Rozier,Boston Celtics,22:39,3,7,42.9,2,5,40.0,0,0,0.0,0,4,4,4,2,0,0,1,8,0,14,2016-10-27
143,Jaylen Brown,Boston Celtics,20:26,4,7,57.1,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,3,8,-6,14,2016-10-27
144,Jimmy Butler,Chicago Bulls,36:36,6,17,35.3,4,6,66.7,8,12,66.7,3,4,7,3,2,0,0,2,24,8,14,2016-10-27
145,Taj Gibson,Chicago Bulls,27:41,8,13,61.5,0,0,0.0,2,2,100,2,8,10,1,0,0,2,2,18,11,14,2016-10-27
146,Robin Lopez,Chicago Bulls,27:28,3,8,37.5,0,0,0.0,2,4,50.0,6,2,8,1,0,0,1,2,8,5,14,2016-10-27
147,Rajon Rondo,Chicago Bulls,33:16,1,9,11.1,1,2,50.0,1,2,50.0,0,6,6,9,2,0,2,1,4,3,14,2016-10-27
148,Doug McDermott,Chicago Bulls,21:52,2,5,40.0,0,1,0.0,1,2,50.0,0,1,1,1,0,0,1,2,5,-5,14,2016-10-27
149,Michael Carter-Williams,Chicago Bulls,17:10,2,6,33.3,1,1,100,0,0,0.0,3,3,6,3,0,0,0,3,5,3,14,2016-10-27
150,Kawhi Leonard,San Antonio Spurs,34:55,11,21,52.4,1,5,20.0,7,7,100,0,3,3,5,5,0,1,5,30,4,15,2016-10-27
151,LaMarcus Aldridge,San Antonio Spurs,31:40,5,13,38.5,0,1,0.0,6,8,75.0,2,3,5,1,0,0,1,4,16,-10,15,2016-10-27
152,Kyle Anderson,San Antonio Spurs,26:41,1,2,50.0,0,0,0.0,0,0,0.0,0,8,8,3,1,1,1,1,2,-9,15,2016-10-27
153,Dewayne Dedmon,San Antonio Spurs,24:13,5,6,83.3,0,0,0.0,2,2,100,4,3,7,0,0,4,0,4,12,21,15,2016-10-27
154,Patty Mills,San Antonio Spurs,22:46,2,7,28.6,2,4,50.0,0,0,0.0,0,1,1,1,0,0,0,1,6,20,15,2016-10-27
155,Rudy Gay,Sacramento Kings,32:21,3,10,30.0,1,3,33.3,10,12,83.3,0,7,7,2,2,0,1,4,17,2,15,2016-10-27
156,Willie Cauley-Stein,Sacramento Kings,10:47,1,3,33.3,0,0,0.0,1,2,50.0,0,0,0,0,0,0,1,2,3,-6,15,2016-10-27
157,Ben McLemore,Sacramento Kings,10:23,3,4,75.0,0,0,0.0,4,4,100,0,2,2,1,0,0,2,2,10,-5,15,2016-10-27
158,Garrett Temple,Sacramento Kings,12:16,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,3,0,0,0,2,0,-9,15,2016-10-27
159,Blake Griffin,LA Clippers,36:33,9,22,40.9,1,3,33.3,8,9,88.9,5,8,13,2,3,1,1,5,27,-10,16,2016-10-27
160,DeAndre Jordan,LA Clippers,28:11,2,7,28.6,0,0,0.0,2,10,20.0,7,5,12,0,0,1,1,5,6,-8,16,2016-10-27
161,Chris Paul,LA Clippers,33:15,9,19,47.4,3,8,37.5,6,7,85.7,0,5,5,5,1,0,1,2,27,-4,16,2016-10-27
162,Austin Rivers,LA Clippers,26:10,4,8,50.0,0,3,0.0,0,0,0.0,0,4,4,2,1,0,0,2,8,4,16,2016-10-27
163,Maurice Harkless,Portland Trail Blazers,32:18,10,15,66.7,1,3,33.3,2,2,100,5,3,8,2,0,0,0,4,23,9,16,2016-10-27
164,Mason Plumlee,Portland Trail Blazers,30:30,7,9,77.8,0,0,0.0,3,6,50.0,2,6,8,4,0,3,2,4,17,5,16,2016-10-27
165,CJ McCollum,Portland Trail Blazers,38:01,5,12,41.7,1,1,100,5,6,83.3,0,4,4,2,3,0,3,2,16,-18,16,2016-10-27
166,Damian Lillard,Portland Trail Blazers,36:11,11,24,45.8,2,5,40.0,5,7,71.4,1,9,10,3,0,0,4,6,29,13,16,2016-10-27
167,Ed Davis,Portland Trail Blazers,12:33,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,0,0,4,0,-20,16,2016-10-27
168,LeBron James,Cleveland Cavaliers,38:40,7,16,43.8,2,6,33.3,5,7,71.4,2,6,8,7,0,0,5,2,21,0,17,2016-10-28
169,Kevin Love,Cleveland Cavaliers,35:39,6,15,40.0,2,5,40.0,4,4,100,2,8,10,2,1,1,0,2,18,5,17,2016-10-28
170,Tristan Thompson,Cleveland Cavaliers,36:28,5,5,100,0,0,0.0,1,2,50.0,3,7,10,1,0,2,0,1,11,4,17,2016-10-28
171,Kyrie Irving,Cleveland Cavaliers,38:26,10,23,43.5,5,9,55.6,1,1,100,1,5,6,6,0,0,7,4,26,8,17,2016-10-28
172,Pascal Siakam,Toronto Raptors,14:55,2,4,50.0,0,0,0.0,0,0,0.0,3,0,3,0,1,0,2,3,4,-7,17,2016-10-28
173,Jonas Valanciunas,Toronto Raptors,31:00,5,15,33.3,0,0,0.0,0,0,0.0,6,11,17,0,0,1,3,2,10,-11,17,2016-10-28
174,DeMar DeRozan,Toronto Raptors,38:21,12,28,42.9,0,1,0.0,8,8,100,2,5,7,2,2,0,3,3,32,0,17,2016-10-28
175,Kyle Lowry,Toronto Raptors,39:25,5,16,31.3,1,5,20.0,6,7,85.7,0,2,2,4,0,0,6,4,17,-9,17,2016-10-28
176,Terrence Ross,Toronto Raptors,14:15,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,2,0,1,1,0,0,17,2016-10-28
177,Cory Joseph,Toronto Raptors,20:43,4,7,57.1,0,0,0.0,0,0,0.0,0,1,1,1,1,0,3,0,8,7,17,2016-10-28
178,Jakob Poeltl,Toronto Raptors,10:49,3,5,60.0,0,0,0.0,1,1,100,4,3,7,0,0,0,0,1,7,9,17,2016-10-28
179,Paul George,Indiana Pacers,36:07,8,22,36.4,2,8,25.0,4,4,100,1,8,9,2,2,0,1,2,22,-4,18,2016-10-28
180,Thaddeus Young,Indiana Pacers,35:34,7,12,58.3,2,3,66.7,3,4,75.0,3,4,7,3,1,1,0,0,19,-7,18,2016-10-28
181,Myles Turner,Indiana Pacers,32:54,5,11,45.5,0,2,0.0,3,3,100,5,6,11,0,0,3,1,4,13,-4,18,2016-10-28
182,Georges Niang,Indiana Pacers,1:41,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,3,18,2016-10-28
183,Brook Lopez,Brooklyn Nets,25:56,10,18,55.6,0,4,0.0,5,6,83.3,3,2,5,1,1,0,5,1,25,1,18,2016-10-28
184,Bojan Bogdanovic,Brooklyn Nets,28:10,1,6,16.7,0,2,0.0,2,2,100,0,1,1,0,0,1,0,4,4,5,18,2016-10-28
185,Joe Harris,Brooklyn Nets,17:55,2,7,28.6,2,6,33.3,0,0,0.0,0,3,3,1,1,0,1,2,6,-1,18,2016-10-28
186,Aaron Gordon,Orlando Magic,29:09,6,12,50.0,1,2,50.0,4,6,66.7,3,4,7,0,2,0,1,3,17,-10,19,2016-10-28
187,Serge Ibaka,Orlando Magic,19:19,2,6,33.3,0,0,0.0,0,0,0.0,2,1,3,0,0,1,1,0,4,-25,19,2016-10-28
188,Nikola Vucevic,Orlando Magic,26:00,3,12,25.0,0,0,0.0,1,2,50.0,4,10,14,3,1,0,1,0,7,-13,19,2016-10-28
189,Evan Fournier,Orlando Magic,27:18,4,12,33.3,0,4,0.0,0,1,0.0,0,2,2,2,1,0,1,3,8,-10,19,2016-10-28
190,Elfrid Payton,Orlando Magic,27:37,6,13,46.2,1,4,25.0,2,2,100,1,4,5,6,2,0,3,0,15,-16,19,2016-10-28
191,D.J. Augustin,Orlando Magic,15:58,1,5,20.0,1,1,100,0,0,0.0,0,0,0,4,0,0,0,1,3,-19,19,2016-10-28
192,Jeff Green,Orlando Magic,19:24,4,9,44.4,2,6,33.3,0,0,0.0,0,2,2,1,0,1,0,3,10,-16,19,2016-10-28
193,Tobias Harris,Detroit Pistons,27:19,8,16,50.0,2,5,40.0,0,0,0.0,0,4,4,2,2,1,2,2,18,22,19,2016-10-28
194,Andre Drummond,Detroit Pistons,27:34,5,14,35.7,0,0,0.0,2,2,100,4,16,20,1,2,0,1,1,12,19,19,2016-10-28
195,Kentavious Caldwell-Pope,Detroit Pistons,23:57,2,5,40.0,0,3,0.0,1,1,100,0,1,1,1,2,0,1,1,5,17,19,2016-10-28
196,Ish Smith,Detroit Pistons,26:00,8,13,61.5,0,0,0.0,0,0,0.0,0,2,2,8,1,0,2,1,16,21,19,2016-10-28
197,Boban Marjanovic,Detroit Pistons,2:28,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-4,19,2016-10-28
198,T.J. Warren,Phoenix Suns,46:08,13,18,72.2,1,2,50.0,3,4,75.0,1,8,9,1,3,0,4,5,30,2,20,2016-10-28
199,Devin Booker,Phoenix Suns,43:53,8,25,32.0,2,8,25.0,3,5,60.0,2,4,6,1,0,0,1,3,21,-1,20,2016-10-28
200,Eric Bledsoe,Phoenix Suns,37:50,6,16,37.5,0,7,0.0,5,9,55.6,0,5,5,6,3,0,1,5,17,9,20,2016-10-28
201,P.J. Tucker,Phoenix Suns,4:10,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-3,20,2016-10-28
202,Alex Len,Phoenix Suns,14:12,1,4,25.0,0,0,0.0,1,2,50.0,0,0,0,0,0,1,1,4,3,-19,20,2016-10-28
203,Domantas Sabonis,Oklahoma City Thunder,17:29,4,6,66.7,0,0,0.0,0,0,0.0,0,4,4,0,0,0,1,3,8,-6,20,2016-10-28
204,Steven Adams,Oklahoma City Thunder,39:42,3,8,37.5,0,0,0.0,3,3,100,6,4,10,0,1,0,6,2,9,-4,20,2016-10-28
205,Victor Oladipo,Oklahoma City Thunder,43:42,7,17,41.2,1,4,25.0,6,7,85.7,1,4,5,2,2,1,4,2,21,-12,20,2016-10-28
206,Russell Westbrook,Oklahoma City Thunder,45:19,17,44,38.6,2,10,20.0,15,20,75.0,3,10,13,10,2,0,5,3,51,7,20,2016-10-28
207,Nicolas Batum,Charlotte Hornets,31:27,4,14,28.6,2,7,28.6,2,2,100,2,4,6,4,2,0,3,1,12,-1,21,2016-10-28
208,Kemba Walker,Charlotte Hornets,31:06,7,18,38.9,2,5,40.0,8,9,88.9,0,1,1,4,2,0,0,1,24,-3,21,2016-10-28
209,Cody Zeller,Charlotte Hornets,23:13,4,8,50.0,0,0,0.0,2,3,66.7,2,1,3,1,2,1,1,2,10,5,21,2016-10-28
210,Jeremy Lamb,Charlotte Hornets,22:22,7,12,58.3,0,2,0.0,2,2,100,2,6,8,1,0,1,0,4,16,9,21,2016-10-28
211,Justise Winslow,Miami Heat,32:02,4,14,28.6,1,6,16.7,1,2,50.0,0,6,6,5,0,0,4,2,10,-3,21,2016-10-28
212,Hassan Whiteside,Miami Heat,26:49,8,11,72.7,0,0,0.0,4,7,57.1,5,10,15,0,0,2,4,4,20,-1,21,2016-10-28
213,Goran Dragic,Miami Heat,33:50,4,12,33.3,3,5,60.0,3,3,100,1,3,4,9,1,0,4,3,14,6,21,2016-10-28
214,James Johnson,Miami Heat,23:17,0,6,0.0,0,3,0.0,0,0,0.0,0,6,6,1,0,1,2,2,0,-11,21,2016-10-28
215,Rodney McGruder,Miami Heat,20:15,3,9,33.3,3,5,60.0,0,0,0.0,1,1,2,1,0,1,0,2,9,-2,21,2016-10-28
216,Trevor Ariza,Houston Rockets,35:40,8,12,66.7,5,7,71.4,6,6,100,0,4,4,0,1,0,0,3,27,7,22,2016-10-28
217,Clint Capela,Houston Rockets,25:07,2,5,40.0,0,0,0.0,0,0,0.0,2,7,9,0,1,1,3,1,4,15,22,2016-10-28
218,Eric Gordon,Houston Rockets,33:02,4,9,44.4,3,6,50.0,7,8,87.5,0,4,4,6,0,0,2,2,18,18,22,2016-10-28
219,James Harden,Houston Rockets,35:51,9,18,50.0,4,9,44.4,4,5,80.0,1,6,7,8,1,0,4,4,26,7,22,2016-10-28
220,Sam Dekker,Houston Rockets,12:46,1,3,33.3,0,2,0.0,0,0,0.0,0,4,4,0,0,0,1,2,2,-1,22,2016-10-28
221,Montrezl Harrell,Houston Rockets,3:44,1,1,100,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-10,22,2016-10-28
222,Harrison Barnes,Dallas Mavericks,38:50,13,23,56.5,2,4,50.0,3,3,100,1,4,5,1,1,0,1,2,31,-9,22,2016-10-28
223,Seth Curry,Dallas Mavericks,20:23,3,6,50.0,1,4,25.0,1,1,100,0,0,0,1,0,0,0,4,8,-1,22,2016-10-28
224,Dwight Powell,Dallas Mavericks,19:49,1,1,100,0,0,0.0,0,0,0.0,2,2,4,0,3,1,0,2,2,-16,22,2016-10-28
